trial_id,scenario_id,paired,experiment,master_seed,facility,profile,portfolio,entry_point,entry_node,n_nodes,n_edges,segmentation,patch_coverage,realized_patch_fraction,detection_delay,isolation_success,backup_strategy,identity_controls,rapid_isolation,horizon_steps,step_minutes,total_compromised,ever_compromised_fraction,pct_compromised,peak_compromised,zones_reached,lateral_movements,containment_step,backup_compromised,identity_compromised,ehr_downtime_steps,laboratory_downtime_steps,pharmacy_downtime_steps,imaging_downtime_steps,scheduling_downtime_steps,identity_downtime_steps,backup_recovery_downtime_steps,services_disrupted_count,total_service_downtime_steps,weighted_service_hours_lost,time_averaged_weighted_clinical_unavailability,pct_clinical_capacity_lost,catastrophic,defensive_isolation_node_steps,recovery_step,recovered_within_horizon,ehr_available_final,laboratory_available_final,pharmacy_available_final,imaging_available_final,scheduling_available_final,identity_available_final,backup_recovery_available_final,final_service_availability_fraction,disrupted_service_recovery_fraction,pct_services_restored,unrecoverable_nodes,backups_available,steps_simulated
910000502,91000251,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,200,205,1681,flat,0.5,0.5024,36,0.3306,connected,0,0,864,5,185,0.9024390244,0.9024390244,185,10,192,279,1,1,400,432,424,515,611,376,428,7,3186,193.9416667,0.5064338235,0.5064338235,1,1290,730,1,1,1,1,1,1,1,1,1,1,1,61,0,864
910000503,91000251,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,200,205,1079,basic,0.5,0.5024,18,0.6316,isolated,0,1,864,5,4,0.01951219512,0.01951219512,4,1,3,26,0,0,48,24,48,72,72,24,24,7,312,18.8,0.05473856209,0.05473856209,0,2664,730,1,1,1,1,1,1,1,1,1,1,1,0,1,773
910000504,91000252,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,263,269,2076,flat,0.5,0.4535,36,0.3306,connected,0,0,864,5,234,0.8698884758,0.8698884758,234,10,244,376,1,1,428,480,454,537,648,427,504,7,3478,211.8666667,0.5434708606,0.5434708606,1,1125,558,1,1,1,1,1,1,1,1,1,1,1,74,0,864
910000505,91000252,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,263,269,1382,basic,0.5,0.4535,18,0.6316,isolated,0,1,864,5,2,0.007434944238,0.007434944238,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,1,1,1,1,1,1,1,1,1,1,1,0,1,82
910000506,91000253,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,153,216,1721,flat,0.5,0.4352,36,0.3306,connected,0,0,864,5,195,0.9027777778,0.9027777778,195,10,197,437,1,1,502,561,530,611,727,502,574,7,4007,245.2083333,0.6316380719,0.6316380719,1,838,629,1,1,1,1,1,1,1,1,1,1,1,63,0,864
910000507,91000253,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,153,216,1111,basic,0.5,0.4352,18,0.6316,isolated,0,1,864,5,5,0.02314814815,0.02314814815,5,2,4,90,0,0,0,48,0,24,0,0,24,3,96,5.8,0.01879084967,0.01879084967,0,936,208,1,1,1,1,1,1,1,1,1,1,1,0,1,289
910000508,91000254,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,225,226,1813,flat,0.5,0.4602,36,0.3306,connected,0,0,864,5,205,0.907079646,0.907079646,205,10,214,397,1,1,484,516,504,572,716,456,570,7,3818,232.4666667,0.595996732,0.595996732,1,1139,588,1,1,1,1,1,1,1,1,1,1,1,65,0,864
910000509,91000254,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,225,226,1173,basic,0.5,0.4602,18,0.6316,isolated,0,1,864,5,92,0.407079646,0.407079646,92,9,91,224,0,1,209,217,209,223,232,209,0,6,1299,83.975,0.247412854,0.247412854,1,840,253,1,1,1,1,1,1,1,1,1,1,1,0,1,313
910000510,91000255,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,48,226,1744,flat,0.5,0.4735,36,0.3306,connected,0,0,864,5,204,0.9026548673,0.9026548673,204,10,208,308,1,1,356,409,408,468,586,355,450,7,3032,183.4916667,0.4690904139,0.4690904139,1,1407,491,1,1,1,1,1,1,1,1,1,1,1,62,0,864
910000511,91000255,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,48,226,1139,basic,0.5,0.4735,18,0.6316,isolated,0,1,864,5,92,0.407079646,0.407079646,92,9,92,212,0,1,194,203,218,207,226,194,24,7,1266,81.40833333,0.2374387255,0.2374387255,1,1848,237,1,1,1,1,1,1,1,1,1,1,1,0,1,571
910000512,91000256,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,194,202,1561,flat,0.5,0.396,36,0.3306,connected,0,0,864,5,1,0.00495049505,0.00495049505,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,1,1,1,1,1,1,1,1,1,1,1,0,1,86
910000513,91000256,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,194,202,1026,basic,0.5,0.396,18,0.6316,isolated,0,1,864,5,1,0.00495049505,0.00495049505,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,1,1,1,1,1,1,1,1,1,1,1,0,1,86
910000514,91000257,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,155,200,1580,flat,0.5,0.425,36,0.3306,connected,0,0,864,5,185,0.925,0.925,185,10,189,342,1,1,389,439,409,494,653,385,468,7,3237,195.2166667,0.494995915,0.494995915,1,876,527,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,55,0,864
910000515,91000257,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,155,200,1030,basic,0.5,0.425,18,0.6316,isolated,0,1,864,5,9,0.045,0.045,9,4,8,82,0,1,0,0,0,24,72,0,0,2,96,3.8,0.005718954248,0.005718954248,0,2208,357,1,1,1,1,1,1,1,1,1,1,1,0,1,759
910000516,91000258,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,162,233,1771,flat,0.5,0.4678,36,0.3306,connected,0,0,864,5,1,0.004291845494,0.004291845494,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,9
910000517,91000258,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,162,233,1184,basic,0.5,0.4678,18,0.6316,isolated,0,1,864,5,1,0.004291845494,0.004291845494,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,8
910000518,91000259,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,214,215,1711,flat,0.5,0.4791,36,0.3306,connected,0,0,864,5,190,0.8837209302,0.8837209302,190,10,194,422,1,1,482,546,518,602,731,482,558,7,3919,238.95,0.6149237473,0.6149237473,1,861,612,1,1,1,1,1,1,1,1,1,1,1,62,0,864
910000519,91000259,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,214,215,1117,basic,0.5,0.4791,18,0.6316,isolated,0,1,864,5,139,0.6465116279,0.6465116279,139,9,140,267,0,1,270,282,276,296,319,270,0,6,1713,110.15,0.3238017429,0.3238017429,1,936,306,1,1,1,1,1,1,1,1,1,1,1,0,1,478
910000520,91000260,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,58,252,1957,flat,0.5,0.4841,36,0.3306,connected,0,0,864,5,230,0.9126984127,0.9126984127,230,10,236,370,1,1,490,490,472,545,666,442,514,7,3619,221.7416667,0.5747208606,0.5747208606,1,937,837,1,1,1,1,1,1,1,1,1,1,1,69,0,864
910000521,91000260,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,58,252,1290,basic,0.5,0.4841,18,0.6316,isolated,0,1,864,5,119,0.4722222222,0.4722222222,119,9,119,213,0,1,162,198,66,62,42,42,48,7,620,42.21666667,0.1440631808,0.1440631808,1,2520,531,1,1,1,1,1,1,1,1,1,1,1,0,1,669
910000522,91000261,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,211,219,1725,flat,0.5,0.4521,36,0.3306,connected,0,0,864,5,192,0.8767123288,0.8767123288,192,10,196,313,1,1,420,440,405,508,603,385,441,7,3202,195.3666667,0.5079316449,0.5079316449,1,1345,-1,0,1,1,1,0,1,1,1,0.8571428571,0.8571428571,0.8571428571,58,0,864
910000523,91000261,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,211,219,1129,basic,0.5,0.4521,18,0.6316,isolated,0,1,864,5,64,0.2922374429,0.2922374429,64,9,63,145,0,1,99,104,99,118,119,99,0,6,638,40.88333333,0.1204724946,0.1204724946,1,984,175,1,1,1,1,1,1,1,1,1,1,1,0,1,361
910000524,91000262,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,237,288,2322,flat,0.5,0.4375,36,0.3306,connected,0,0,864,5,269,0.9340277778,0.9340277778,269,10,278,370,1,1,448,509,478,547,675,448,524,7,3629,221.325,0.5679125817,0.5679125817,1,1324,565,1,1,1,1,1,1,1,1,1,1,1,84,0,864
910000525,91000262,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,237,288,1511,basic,0.5,0.4375,18,0.6316,isolated,0,1,864,5,139,0.4826388889,0.4826388889,139,9,138,220,0,1,201,204,204,208,271,194,0,6,1282,81.36666667,0.2360430283,0.2360430283,1,3820,527,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000526,91000263,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,185,280,2264,flat,0.5,0.4464,36,0.3306,connected,0,0,864,5,262,0.9357142857,0.9357142857,262,10,268,384,1,1,479,533,501,583,689,475,530,7,3790,232.125,0.6006263617,0.6006263617,1,1053,596,1,1,1,1,1,1,1,1,1,1,1,84,0,864
910000527,91000263,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,185,280,1476,basic,0.5,0.4464,18,0.6316,isolated,0,1,864,5,152,0.5428571429,0.5428571429,152,9,152,320,0,1,322,332,327,336,360,322,24,7,2023,130.4416667,0.3802764161,0.3802764161,1,2400,596,1,1,1,1,1,1,1,1,1,1,1,0,1,698
910000528,91000264,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,272,273,2083,flat,0.5,0.5055,36,0.3306,connected,0,0,864,5,247,0.9047619048,0.9047619048,247,10,252,489,1,1,540,601,559,632,755,535,601,7,4223,259.2,0.6693559368,0.6693559368,1,1013,-1,0,1,0,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,71,0,864
910000529,91000264,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,272,273,1398,basic,0.5,0.5055,18,0.6316,isolated,0,1,864,5,3,0.01098901099,0.01098901099,3,3,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,0,1,1,1,1,1,1,1,1,1,1,1,0,1,467
910000530,91000265,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,70,227,1739,flat,0.5,0.4361,36,0.3306,connected,0,0,864,5,205,0.9030837004,0.9030837004,205,10,209,291,1,1,344,429,385,451,574,340,383,7,2906,176.2333333,0.4593545752,0.4593545752,1,1401,716,1,1,1,1,1,1,1,1,1,1,1,61,0,864
910000531,91000265,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,70,227,1149,basic,0.5,0.4361,18,0.6316,isolated,0,1,864,5,119,0.5242290749,0.5242290749,119,9,118,282,0,1,251,285,253,238,260,225,0,6,1512,98.31666667,0.2972834967,0.2972834967,1,1920,603,1,1,1,1,1,1,1,1,1,1,1,0,1,671
910000532,91000266,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,284,289,2252,flat,0.5,0.474,36,0.3306,connected,0,0,864,5,259,0.8961937716,0.8961937716,259,10,269,288,1,1,323,393,380,433,556,315,413,7,2813,169.6833333,0.4365808824,0.4365808824,1,1800,702,1,1,1,1,1,1,1,1,1,1,1,78,0,864
910000533,91000266,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,284,289,1484,basic,0.5,0.474,18,0.6316,isolated,0,1,864,5,25,0.08650519031,0.08650519031,25,7,24,176,0,1,48,48,24,51,48,24,0,6,243,15.375,0.04891748366,0.04891748366,0,2088,229,1,1,1,1,1,1,1,1,1,1,1,0,1,472
910000534,91000267,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,236,258,2022,flat,0.5,0.376,36,0.3306,connected,0,0,864,5,241,0.9341085271,0.9341085271,241,10,242,423,1,1,497,579,522,602,727,497,568,7,3992,244.1916667,0.6302423747,0.6302423747,1,1017,642,1,1,1,1,1,1,1,1,1,1,1,72,0,864
910000535,91000267,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,236,258,1340,basic,0.5,0.376,18,0.6316,isolated,0,1,864,5,140,0.5426356589,0.5426356589,140,9,139,209,0,1,218,228,222,218,253,218,0,6,1357,87.51666667,0.2562636166,0.2562636166,1,576,237,1,1,1,1,1,1,1,1,1,1,1,0,1,347
910000536,91000268,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,178,248,2005,flat,0.5,0.4839,36,0.3306,connected,0,0,864,5,226,0.9112903226,0.9112903226,226,10,235,615,1,1,712,732,713,788,839,696,761,7,5241,325.7916667,0.8479370915,0.8479370915,1,420,814,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,74,0,864
910000537,91000268,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,178,248,1304,basic,0.5,0.4839,18,0.6316,isolated,0,1,864,5,114,0.4596774194,0.4596774194,114,9,113,316,0,1,268,252,248,257,291,244,24,7,1584,101.925,0.2970792484,0.2970792484,1,1776,574,1,1,1,1,1,1,1,1,1,1,1,0,1,617
910000538,91000269,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,216,217,1705,flat,0.5,0.47,36,0.3306,connected,0,0,864,5,197,0.9078341014,0.9078341014,197,10,199,325,1,1,355,409,370,456,589,335,454,7,2968,178.6583333,0.454248366,0.454248366,1,898,507,1,1,1,1,1,1,1,1,1,1,1,59,0,864
910000539,91000269,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,216,217,1121,basic,0.5,0.47,18,0.6316,isolated,0,1,864,5,1,0.004608294931,0.004608294931,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,10
910000540,91000270,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,69,255,1986,flat,0.5,0.4667,36,0.3306,connected,0,0,864,5,225,0.8823529412,0.8823529412,225,10,236,417,1,1,514,570,540,620,735,514,533,7,4026,247.2,0.6433823529,0.6433823529,1,981,856,1,1,1,1,1,1,1,1,1,1,1,68,0,864
910000541,91000270,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,69,255,1311,basic,0.5,0.4667,18,0.6316,isolated,0,1,864,5,1,0.003921568627,0.003921568627,1,1,0,44,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,1224,164,1,1,1,1,1,1,1,1,1,1,1,0,1,351
910000542,91000271,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,235,243,1915,flat,0.5,0.3909,36,0.3306,connected,0,0,864,5,225,0.9259259259,0.9259259259,225,10,234,259,1,1,324,373,366,425,537,313,396,7,2734,165.2833333,0.4252791394,0.4252791394,1,1514,503,1,1,1,1,1,1,1,1,1,1,1,68,0,864
910000543,91000271,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,235,243,1247,basic,0.5,0.3909,18,0.6316,isolated,0,1,864,5,141,0.5802469136,0.5802469136,141,9,140,351,0,1,330,341,360,350,373,330,0,6,2084,134.8333333,0.3988970588,0.3988970588,1,2954,503,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000544,91000272,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,73,289,2272,flat,0.5,0.4948,36,0.3306,connected,0,0,864,5,262,0.9065743945,0.9065743945,262,10,269,335,1,1,362,418,412,495,597,359,446,7,3089,186.9333333,0.4812431917,0.4812431917,1,1518,626,1,1,1,1,1,1,1,1,1,1,1,80,0,864
910000545,91000272,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,73,289,1503,basic,0.5,0.4948,18,0.6316,isolated,0,1,864,5,2,0.006920415225,0.006920415225,2,2,1,10,0,0,0,24,48,24,0,0,0,3,96,6.6,0.02696078431,0.02696078431,0,3990,626,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000546,91000273,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,195,247,1959,flat,0.5,0.413,36,0.3306,connected,0,0,864,5,218,0.8825910931,0.8825910931,218,10,220,434,1,1,475,531,526,579,726,475,558,7,3870,235.9333333,0.6054261983,0.6054261983,1,1334,731,1,1,1,1,1,1,1,1,1,1,1,67,0,864
910000547,91000273,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,195,247,1285,basic,0.5,0.413,18,0.6316,isolated,0,1,864,5,2,0.008097165992,0.008097165992,2,1,1,53,0,0,96,72,120,72,96,72,0,6,528,34.6,0.1062091503,0.1062091503,0,3619,731,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000548,91000274,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,246,247,1939,flat,0.5,0.4575,36,0.3306,connected,0,0,864,5,221,0.8947368421,0.8947368421,221,10,222,321,1,1,384,423,396,488,632,372,451,7,3146,189.8833333,0.4835239651,0.4835239651,1,1528,506,1,1,1,1,1,1,1,1,1,1,1,70,0,864
910000549,91000274,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,246,247,1272,basic,0.5,0.4575,18,0.6316,isolated,0,1,864,5,136,0.5506072874,0.5506072874,136,9,135,316,0,1,287,224,232,328,284,224,0,6,1579,101.65,0.3079384532,0.3079384532,1,2904,346,1,1,1,1,1,1,1,1,1,1,1,0,1,796
910000550,91000275,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,53,220,1748,flat,0.5,0.4955,36,0.3306,connected,0,0,864,5,1,0.004545454545,0.004545454545,1,1,0,3,0,0,0,24,24,24,24,0,0,4,96,5.6,0.01960784314,0.01960784314,0,528,124,1,1,1,1,1,1,1,1,1,1,1,0,1,151
910000551,91000275,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,53,220,1135,basic,0.5,0.4955,18,0.6316,isolated,0,1,864,5,1,0.004545454545,0.004545454545,1,1,0,2,0,0,0,24,24,24,24,0,0,4,96,5.6,0.01960784314,0.01960784314,0,528,124,1,1,1,1,1,1,1,1,1,1,1,0,1,151
910000552,91000276,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,274,284,2351,flat,0.5,0.4613,36,0.3306,connected,0,0,864,5,256,0.9014084507,0.9014084507,256,10,264,282,1,1,368,392,382,467,579,333,428,7,2949,178.3666667,0.4603417756,0.4603417756,1,1760,746,1,1,1,1,1,1,1,1,1,1,1,88,0,864
910000553,91000276,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,274,284,1505,basic,0.5,0.4613,18,0.6316,isolated,0,1,864,5,1,0.003521126761,0.003521126761,1,1,0,35,0,0,24,0,24,0,0,0,0,2,48,3.8,0.01552287582,0.01552287582,0,3752,746,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000554,91000277,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,183,221,1783,flat,0.5,0.4661,36,0.3306,connected,0,0,864,5,209,0.9457013575,0.9457013575,209,10,214,386,1,1,457,529,479,561,705,445,538,7,3714,225.775,0.5800653595,0.5800653595,1,1019,587,1,1,1,1,1,1,1,1,1,1,1,67,0,864
910000555,91000277,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,183,221,1149,basic,0.5,0.4661,18,0.6316,isolated,0,1,864,5,48,0.2171945701,0.2171945701,48,7,47,222,0,0,104,0,0,0,24,0,0,2,128,9.466666667,0.03540305011,0.03540305011,1,1416,228,1,1,1,1,1,1,1,1,1,1,1,0,1,396
910000556,91000278,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,166,222,1734,flat,0.5,0.4955,36,0.3306,connected,0,0,864,5,198,0.8918918919,0.8918918919,198,10,200,334,1,1,422,447,437,497,608,401,467,7,3279,200.425,0.5177015251,0.5177015251,1,1617,521,1,1,1,1,1,1,1,1,1,1,1,63,0,864
910000557,91000278,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,166,222,1137,basic,0.5,0.4955,18,0.6316,isolated,0,1,864,5,4,0.01801801802,0.01801801802,4,1,3,21,0,0,48,72,96,48,48,48,0,6,360,24,0.07679738562,0.07679738562,0,2400,468,1,1,1,1,1,1,1,1,1,1,1,0,1,598
910000558,91000279,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,284,285,2275,flat,0.5,0.4632,36,0.3306,connected,0,0,864,5,248,0.8701754386,0.8701754386,248,10,252,337,1,1,387,439,418,496,629,387,473,7,3229,195.4416667,0.4975490196,0.4975490196,1,1799,517,1,1,1,1,1,1,1,1,1,1,1,79,0,864
910000559,91000279,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,284,285,1486,basic,0.5,0.4632,18,0.6316,isolated,0,1,864,5,98,0.3438596491,0.3438596491,98,9,97,333,0,1,288,295,292,288,320,288,72,7,1843,118.2333333,0.3364651416,0.3364651416,1,3935,354,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000560,91000280,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,65,251,2033,flat,0.5,0.4542,36,0.3306,connected,0,0,864,5,229,0.9123505976,0.9123505976,229,10,236,407,1,1,474,547,490,576,702,463,538,7,3790,231.3416667,0.5976988017,0.5976988017,1,1126,793,1,1,1,1,1,1,1,1,1,1,1,71,0,864
910000561,91000280,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,65,251,1329,basic,0.5,0.4542,18,0.6316,isolated,0,1,864,5,1,0.003984063745,0.003984063745,1,1,0,2,0,0,0,0,0,24,0,0,0,1,24,1.4,0.005718954248,0.005718954248,0,816,208,1,1,1,1,1,1,1,1,1,1,1,0,1,259
910000562,91000281,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,229,239,1898,flat,0.5,0.4477,36,0.3306,connected,0,0,864,5,210,0.8786610879,0.8786610879,210,10,219,428,1,1,477,537,525,590,720,477,559,7,3885,237.0666667,0.6100558279,0.6100558279,1,1055,-1,0,1,1,0,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,68,0,864
910000563,91000281,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,229,239,1240,basic,0.5,0.4477,18,0.6316,isolated,0,1,864,5,1,0.004184100418,0.004184100418,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,1,1,1,1,1,1,1,1,1,1,1,0,1,102
910000564,91000282,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,192,232,1788,flat,0.5,0.4698,36,0.3306,connected,0,0,864,5,205,0.8836206897,0.8836206897,205,10,208,329,1,1,399,453,427,507,626,399,478,7,3289,199.7416667,0.5108251634,0.5108251634,1,1097,518,1,1,1,1,1,1,1,1,1,1,1,66,0,864
910000565,91000282,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,192,232,1182,basic,0.5,0.4698,18,0.6316,isolated,0,1,864,5,17,0.07327586207,0.07327586207,17,4,17,90,0,1,45,45,69,45,45,45,0,6,294,19.425,0.05943627451,0.05943627451,1,600,98,1,1,1,1,1,1,1,1,1,1,1,0,1,188
910000566,91000283,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,192,252,1977,flat,0.5,0.4444,36,0.3306,connected,0,0,864,5,221,0.876984127,0.876984127,221,10,226,429,1,1,463,511,492,577,681,456,539,7,3719,227.0583333,0.5850013617,0.5850013617,1,1376,613,1,1,1,1,1,1,1,1,1,1,1,69,0,864
910000567,91000283,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,192,252,1306,basic,0.5,0.4444,18,0.6316,isolated,0,1,864,5,2,0.007936507937,0.007936507937,2,2,1,51,0,0,0,0,24,0,0,0,0,1,24,1.8,0.007352941176,0.007352941176,0,2232,387,1,1,1,1,1,1,1,1,1,1,1,0,1,538
910000568,91000284,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,225,226,1786,flat,0.5,0.4513,36,0.3306,connected,0,0,864,5,197,0.8716814159,0.8716814159,197,10,203,432,1,1,483,540,518,592,716,483,567,7,3899,238.075,0.6112472767,0.6112472767,1,1355,621,1,1,1,1,1,1,1,1,1,1,1,63,0,864
910000569,91000284,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,225,226,1171,basic,0.5,0.4513,18,0.6316,isolated,0,1,864,5,110,0.4867256637,0.4867256637,110,9,109,347,0,1,250,279,245,267,272,241,24,7,1578,101.725,0.2997685185,0.2997685185,1,1560,520,1,1,1,1,1,1,1,1,1,1,1,0,1,546
910000570,91000285,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,51,266,2146,flat,0.5,0.4586,36,0.3306,connected,0,0,864,5,238,0.8947368421,0.8947368421,238,10,244,484,1,1,547,599,572,656,782,547,630,7,4333,265.275,0.6808959695,0.6808959695,1,933,677,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000571,91000285,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,51,266,1407,basic,0.5,0.4586,18,0.6316,isolated,0,1,864,5,1,0.003759398496,0.003759398496,1,1,0,52,0,0,0,0,0,24,0,0,0,1,24,1.4,0.005718954248,0.005718954248,0,3240,475,1,1,1,1,1,1,1,1,1,1,1,0,1,784
910000572,91000286,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,202,205,1561,flat,0.5,0.439,36,0.3306,connected,0,0,864,5,186,0.9073170732,0.9073170732,186,10,189,321,1,1,403,454,428,500,597,392,515,7,3289,200.1666667,0.5110974946,0.5110974946,1,1074,583,1,1,1,1,1,1,1,1,1,1,1,55,0,864
910000573,91000286,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,202,205,1040,basic,0.5,0.439,18,0.6316,isolated,0,1,864,5,1,0.00487804878,0.00487804878,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,1,1,1,1,1,1,1,1,1,1,1,0,1,71
