profile,price_region,radius,draw,guaranteed,original_retained
high_capacity,positive_gaps,0,329,9,9
high_capacity,positive_gaps,0.1,329,9,9
high_capacity,positive_gaps,0.25,329,7,7
high_capacity,positive_gaps,0.5,329,5,5
high_capacity,positive_gaps,0.75,329,5,5
high_capacity,monotone,0,330,9,9
high_capacity,monotone,0.1,330,9,9
high_capacity,monotone,0.25,330,7,7
high_capacity,monotone,0.5,330,5,5
high_capacity,monotone,0.75,330,5,5
high_capacity,positive_gaps,0,330,9,9
high_capacity,positive_gaps,0.1,330,9,9
high_capacity,positive_gaps,0.25,330,7,7
high_capacity,positive_gaps,0.5,330,5,5
high_capacity,positive_gaps,0.75,330,5,5
high_capacity,monotone,0,331,9,9
high_capacity,monotone,0.1,331,9,9
high_capacity,monotone,0.25,331,7,7
high_capacity,monotone,0.5,331,5,5
high_capacity,monotone,0.75,331,5,5
high_capacity,positive_gaps,0,331,9,9
high_capacity,positive_gaps,0.1,331,9,9
high_capacity,positive_gaps,0.25,331,7,7
high_capacity,positive_gaps,0.5,331,5,5
high_capacity,positive_gaps,0.75,331,5,5
high_capacity,monotone,0,332,9,9
high_capacity,monotone,0.1,332,9,9
high_capacity,monotone,0.25,332,7,7
high_capacity,monotone,0.5,332,5,5
high_capacity,monotone,0.75,332,5,5
high_capacity,positive_gaps,0,332,9,9
high_capacity,positive_gaps,0.1,332,9,9
high_capacity,positive_gaps,0.25,332,7,7
high_capacity,positive_gaps,0.5,332,5,5
high_capacity,positive_gaps,0.75,332,5,5
high_capacity,monotone,0,333,8,7
high_capacity,monotone,0.1,333,8,7
high_capacity,monotone,0.25,333,7,6
high_capacity,monotone,0.5,333,5,5
high_capacity,monotone,0.75,333,5,5
high_capacity,positive_gaps,0,333,8,7
high_capacity,positive_gaps,0.1,333,8,7
high_capacity,positive_gaps,0.25,333,7,6
high_capacity,positive_gaps,0.5,333,5,5
high_capacity,positive_gaps,0.75,333,5,5
high_capacity,monotone,0,334,10,9
high_capacity,monotone,0.1,334,10,9
high_capacity,monotone,0.25,334,9,8
high_capacity,monotone,0.5,334,7,6
high_capacity,monotone,0.75,334,7,6
high_capacity,positive_gaps,0,334,10,9
high_capacity,positive_gaps,0.1,334,10,9
high_capacity,positive_gaps,0.25,334,9,8
high_capacity,positive_gaps,0.5,334,7,6
high_capacity,positive_gaps,0.75,334,7,6
high_capacity,monotone,0,335,10,9
high_capacity,monotone,0.1,335,10,9
high_capacity,monotone,0.25,335,9,8
high_capacity,monotone,0.5,335,6,6
high_capacity,monotone,0.75,335,6,6
high_capacity,positive_gaps,0,335,10,9
high_capacity,positive_gaps,0.1,335,10,9
high_capacity,positive_gaps,0.25,335,9,8
high_capacity,positive_gaps,0.5,335,6,6
high_capacity,positive_gaps,0.75,335,6,6
high_capacity,monotone,0,336,6,6
high_capacity,monotone,0.1,336,6,6
high_capacity,monotone,0.25,336,4,4
high_capacity,monotone,0.5,336,4,4
high_capacity,monotone,0.75,336,4,4
high_capacity,positive_gaps,0,336,6,6
high_capacity,positive_gaps,0.1,336,6,6
high_capacity,positive_gaps,0.25,336,4,4
high_capacity,positive_gaps,0.5,336,4,4
high_capacity,positive_gaps,0.75,336,4,4
high_capacity,monotone,0,337,7,7
high_capacity,monotone,0.1,337,7,7
high_capacity,monotone,0.25,337,5,5
high_capacity,monotone,0.5,337,4,4
high_capacity,monotone,0.75,337,4,4
high_capacity,positive_gaps,0,337,7,7
high_capacity,positive_gaps,0.1,337,7,7
high_capacity,positive_gaps,0.25,337,5,5
high_capacity,positive_gaps,0.5,337,4,4
high_capacity,positive_gaps,0.75,337,4,4
high_capacity,monotone,0,338,12,7
high_capacity,monotone,0.1,338,12,7
high_capacity,monotone,0.25,338,7,5
high_capacity,monotone,0.5,338,5,4
high_capacity,monotone,0.75,338,5,4
high_capacity,positive_gaps,0,338,12,7
high_capacity,positive_gaps,0.1,338,12,7
high_capacity,positive_gaps,0.25,338,7,5
high_capacity,positive_gaps,0.5,338,5,4
high_capacity,positive_gaps,0.75,338,5,4
high_capacity,monotone,0,339,9,9
high_capacity,monotone,0.1,339,9,9
high_capacity,monotone,0.25,339,7,7
high_capacity,monotone,0.5,339,4,4
high_capacity,monotone,0.75,339,4,4
high_capacity,positive_gaps,0,339,9,9
high_capacity,positive_gaps,0.1,339,9,9
high_capacity,positive_gaps,0.25,339,7,7
high_capacity,positive_gaps,0.5,339,4,4
high_capacity,positive_gaps,0.75,339,4,4
high_capacity,monotone,0,340,9,9
high_capacity,monotone,0.1,340,9,9
high_capacity,monotone,0.25,340,7,7
high_capacity,monotone,0.5,340,5,5
high_capacity,monotone,0.75,340,5,5
high_capacity,positive_gaps,0,340,9,9
high_capacity,positive_gaps,0.1,340,9,9
high_capacity,positive_gaps,0.25,340,7,7
high_capacity,positive_gaps,0.5,340,5,5
high_capacity,positive_gaps,0.75,340,5,5
high_capacity,monotone,0,341,9,9
high_capacity,monotone,0.1,341,9,9
high_capacity,monotone,0.25,341,7,7
high_capacity,monotone,0.5,341,5,5
high_capacity,monotone,0.75,341,5,5
high_capacity,positive_gaps,0,341,9,9
high_capacity,positive_gaps,0.1,341,9,9
high_capacity,positive_gaps,0.25,341,7,7
high_capacity,positive_gaps,0.5,341,5,5
high_capacity,positive_gaps,0.75,341,5,5
high_capacity,monotone,0,342,9,9
high_capacity,monotone,0.1,342,9,9
high_capacity,monotone,0.25,342,7,7
high_capacity,monotone,0.5,342,5,5
high_capacity,monotone,0.75,342,5,5
high_capacity,positive_gaps,0,342,9,9
high_capacity,positive_gaps,0.1,342,9,9
high_capacity,positive_gaps,0.25,342,7,7
high_capacity,positive_gaps,0.5,342,5,5
high_capacity,positive_gaps,0.75,342,5,5
high_capacity,monotone,0,343,9,9
high_capacity,monotone,0.1,343,9,9
high_capacity,monotone,0.25,343,7,7
high_capacity,monotone,0.5,343,5,5
high_capacity,monotone,0.75,343,5,5
high_capacity,positive_gaps,0,343,9,9
high_capacity,positive_gaps,0.1,343,9,9
high_capacity,positive_gaps,0.25,343,7,7
high_capacity,positive_gaps,0.5,343,5,5
high_capacity,positive_gaps,0.75,343,5,5
high_capacity,monotone,0,344,13,9
high_capacity,monotone,0.1,344,13,9
high_capacity,monotone,0.25,344,9,7
high_capacity,monotone,0.5,344,6,5
high_capacity,monotone,0.75,344,6,5
high_capacity,positive_gaps,0,344,13,9
high_capacity,positive_gaps,0.1,344,13,9
high_capacity,positive_gaps,0.25,344,9,7
high_capacity,positive_gaps,0.5,344,6,5
high_capacity,positive_gaps,0.75,344,6,5
high_capacity,monotone,0,345,10,9
high_capacity,monotone,0.1,345,10,9
high_capacity,monotone,0.25,345,9,8
high_capacity,monotone,0.5,345,6,6
high_capacity,monotone,0.75,345,6,6
high_capacity,positive_gaps,0,345,10,9
high_capacity,positive_gaps,0.1,345,10,9
high_capacity,positive_gaps,0.25,345,9,8
high_capacity,positive_gaps,0.5,345,6,6
high_capacity,positive_gaps,0.75,345,6,6
high_capacity,monotone,0,346,10,9
high_capacity,monotone,0.1,346,10,9
high_capacity,monotone,0.25,346,9,8
high_capacity,monotone,0.5,346,5,5
high_capacity,monotone,0.75,346,5,5
high_capacity,positive_gaps,0,346,10,9
high_capacity,positive_gaps,0.1,346,10,9
high_capacity,positive_gaps,0.25,346,9,8
high_capacity,positive_gaps,0.5,346,5,5
high_capacity,positive_gaps,0.75,346,5,5
high_capacity,monotone,0,347,10,9
high_capacity,monotone,0.1,347,10,9
high_capacity,monotone,0.25,347,9,8
high_capacity,monotone,0.5,347,6,6
high_capacity,monotone,0.75,347,6,6
high_capacity,positive_gaps,0,347,10,9
high_capacity,positive_gaps,0.1,347,10,9
high_capacity,positive_gaps,0.25,347,9,8
high_capacity,positive_gaps,0.5,347,6,6
high_capacity,positive_gaps,0.75,347,6,6
high_capacity,monotone,0,348,10,9
high_capacity,monotone,0.1,348,10,9
high_capacity,monotone,0.25,348,9,8
high_capacity,monotone,0.5,348,6,6
high_capacity,monotone,0.75,348,6,6
high_capacity,positive_gaps,0,348,10,9
high_capacity,positive_gaps,0.1,348,10,9
high_capacity,positive_gaps,0.25,348,9,8
high_capacity,positive_gaps,0.5,348,6,6
high_capacity,positive_gaps,0.75,348,6,6
high_capacity,monotone,0,349,13,9
high_capacity,monotone,0.1,349,13,9
high_capacity,monotone,0.25,349,9,7
high_capacity,monotone,0.5,349,6,5
high_capacity,monotone,0.75,349,6,5
high_capacity,positive_gaps,0,349,13,9
high_capacity,positive_gaps,0.1,349,13,9
high_capacity,positive_gaps,0.25,349,9,7
high_capacity,positive_gaps,0.5,349,6,5
high_capacity,positive_gaps,0.75,349,6,5
high_capacity,monotone,0,350,9,9
high_capacity,monotone,0.1,350,9,9
high_capacity,monotone,0.25,350,7,7
high_capacity,monotone,0.5,350,5,5
high_capacity,monotone,0.75,350,5,5
high_capacity,positive_gaps,0,350,9,9
high_capacity,positive_gaps,0.1,350,9,9
high_capacity,positive_gaps,0.25,350,7,7
high_capacity,positive_gaps,0.5,350,5,5
high_capacity,positive_gaps,0.75,350,5,5
high_capacity,monotone,0,351,11,9
high_capacity,monotone,0.1,351,11,9
high_capacity,monotone,0.25,351,9,7
high_capacity,monotone,0.5,351,7,5
high_capacity,monotone,0.75,351,7,5
high_capacity,positive_gaps,0,351,11,9
high_capacity,positive_gaps,0.1,351,11,9
high_capacity,positive_gaps,0.25,351,9,7
high_capacity,positive_gaps,0.5,351,7,5
high_capacity,positive_gaps,0.75,351,7,5
high_capacity,monotone,0,352,11,9
high_capacity,monotone,0.1,352,11,9
high_capacity,monotone,0.25,352,8,7
high_capacity,monotone,0.5,352,5,4
high_capacity,monotone,0.75,352,5,4
high_capacity,positive_gaps,0,352,11,9
high_capacity,positive_gaps,0.1,352,11,9
high_capacity,positive_gaps,0.25,352,8,7
high_capacity,positive_gaps,0.5,352,5,4
high_capacity,positive_gaps,0.75,352,5,4
high_capacity,monotone,0,353,10,9
high_capacity,monotone,0.1,353,10,9
high_capacity,monotone,0.25,353,9,8
high_capacity,monotone,0.5,353,7,6
high_capacity,monotone,0.75,353,7,6
high_capacity,positive_gaps,0,353,10,9
high_capacity,positive_gaps,0.1,353,10,9
high_capacity,positive_gaps,0.25,353,9,8
high_capacity,positive_gaps,0.5,353,7,6
high_capacity,positive_gaps,0.75,353,7,6
high_capacity,monotone,0,354,10,9
high_capacity,monotone,0.1,354,10,9
high_capacity,monotone,0.25,354,9,8
high_capacity,monotone,0.5,354,6,6
high_capacity,monotone,0.75,354,6,6
high_capacity,positive_gaps,0,354,10,9
high_capacity,positive_gaps,0.1,354,10,9
high_capacity,positive_gaps,0.25,354,9,8
high_capacity,positive_gaps,0.5,354,6,6
high_capacity,positive_gaps,0.75,354,6,6
high_capacity,monotone,0,355,8,7
high_capacity,monotone,0.1,355,8,7
high_capacity,monotone,0.25,355,7,6
high_capacity,monotone,0.5,355,6,6
high_capacity,monotone,0.75,355,6,6
high_capacity,positive_gaps,0,355,8,7
high_capacity,positive_gaps,0.1,355,8,7
high_capacity,positive_gaps,0.25,355,7,6
high_capacity,positive_gaps,0.5,355,6,6
high_capacity,positive_gaps,0.75,355,6,6
high_capacity,monotone,0,356,9,9
high_capacity,monotone,0.1,356,9,9
high_capacity,monotone,0.25,356,7,7
high_capacity,monotone,0.5,356,5,5
high_capacity,monotone,0.75,356,5,5
high_capacity,positive_gaps,0,356,9,9
high_capacity,positive_gaps,0.1,356,9,9
high_capacity,positive_gaps,0.25,356,7,7
high_capacity,positive_gaps,0.5,356,5,5
high_capacity,positive_gaps,0.75,356,5,5
high_capacity,monotone,0,357,10,9
high_capacity,monotone,0.1,357,10,9
high_capacity,monotone,0.25,357,9,8
high_capacity,monotone,0.5,357,6,5
high_capacity,monotone,0.75,357,6,5
high_capacity,positive_gaps,0,357,10,9
high_capacity,positive_gaps,0.1,357,10,9
high_capacity,positive_gaps,0.25,357,9,8
high_capacity,positive_gaps,0.5,357,6,5
high_capacity,positive_gaps,0.75,357,6,5
high_capacity,monotone,0,358,9,9
high_capacity,monotone,0.1,358,9,9
high_capacity,monotone,0.25,358,7,7
high_capacity,monotone,0.5,358,5,5
high_capacity,monotone,0.75,358,5,5
high_capacity,positive_gaps,0,358,9,9
high_capacity,positive_gaps,0.1,358,9,9
high_capacity,positive_gaps,0.25,358,7,7
high_capacity,positive_gaps,0.5,358,5,5
high_capacity,positive_gaps,0.75,358,5,5
high_capacity,monotone,0,359,7,7
high_capacity,monotone,0.1,359,7,7
high_capacity,monotone,0.25,359,5,5
high_capacity,monotone,0.5,359,5,5
high_capacity,monotone,0.75,359,5,5
high_capacity,positive_gaps,0,359,7,7
high_capacity,positive_gaps,0.1,359,7,7
high_capacity,positive_gaps,0.25,359,5,5
high_capacity,positive_gaps,0.5,359,5,5
high_capacity,positive_gaps,0.75,359,5,5
high_capacity,monotone,0,360,9,9
high_capacity,monotone,0.1,360,9,9
high_capacity,monotone,0.25,360,7,7
high_capacity,monotone,0.5,360,5,5
high_capacity,monotone,0.75,360,5,5
high_capacity,positive_gaps,0,360,9,9
high_capacity,positive_gaps,0.1,360,9,9
high_capacity,positive_gaps,0.25,360,7,7
high_capacity,positive_gaps,0.5,360,5,5
high_capacity,positive_gaps,0.75,360,5,5
high_capacity,monotone,0,361,9,9
high_capacity,monotone,0.1,361,9,9
high_capacity,monotone,0.25,361,7,7
high_capacity,monotone,0.5,361,5,5
high_capacity,monotone,0.75,361,5,5
high_capacity,positive_gaps,0,361,9,9
high_capacity,positive_gaps,0.1,361,9,9
high_capacity,positive_gaps,0.25,361,7,7
high_capacity,positive_gaps,0.5,361,5,5
high_capacity,positive_gaps,0.75,361,5,5
high_capacity,monotone,0,362,9,9
high_capacity,monotone,0.1,362,9,9
high_capacity,monotone,0.25,362,7,7
high_capacity,monotone,0.5,362,5,5
high_capacity,monotone,0.75,362,5,5
high_capacity,positive_gaps,0,362,9,9
high_capacity,positive_gaps,0.1,362,9,9
high_capacity,positive_gaps,0.25,362,7,7
high_capacity,positive_gaps,0.5,362,5,5
high_capacity,positive_gaps,0.75,362,5,5
high_capacity,monotone,0,363,7,7
high_capacity,monotone,0.1,363,7,7
high_capacity,monotone,0.25,363,5,5
high_capacity,monotone,0.5,363,5,5
high_capacity,monotone,0.75,363,5,5
high_capacity,positive_gaps,0,363,7,7
high_capacity,positive_gaps,0.1,363,7,7
high_capacity,positive_gaps,0.25,363,5,5
high_capacity,positive_gaps,0.5,363,5,5
high_capacity,positive_gaps,0.75,363,5,5
high_capacity,monotone,0,364,7,6
high_capacity,monotone,0.1,364,7,6
high_capacity,monotone,0.25,364,6,5
high_capacity,monotone,0.5,364,5,5
high_capacity,monotone,0.75,364,5,5
high_capacity,positive_gaps,0,364,7,6
high_capacity,positive_gaps,0.1,364,7,6
high_capacity,positive_gaps,0.25,364,6,5
high_capacity,positive_gaps,0.5,364,5,5
high_capacity,positive_gaps,0.75,364,5,5
high_capacity,monotone,0,365,7,7
high_capacity,monotone,0.1,365,7,7
high_capacity,monotone,0.25,365,5,5
high_capacity,monotone,0.5,365,5,5
high_capacity,monotone,0.75,365,5,5
high_capacity,positive_gaps,0,365,7,7
high_capacity,positive_gaps,0.1,365,7,7
high_capacity,positive_gaps,0.25,365,5,5
high_capacity,positive_gaps,0.5,365,5,5
high_capacity,positive_gaps,0.75,365,5,5
high_capacity,monotone,0,366,9,9
high_capacity,monotone,0.1,366,9,9
high_capacity,monotone,0.25,366,7,7
high_capacity,monotone,0.5,366,5,5
high_capacity,monotone,0.75,366,5,5
high_capacity,positive_gaps,0,366,9,9
high_capacity,positive_gaps,0.1,366,9,9
high_capacity,positive_gaps,0.25,366,7,7
high_capacity,positive_gaps,0.5,366,5,5
high_capacity,positive_gaps,0.75,366,5,5
high_capacity,monotone,0,367,9,9
high_capacity,monotone,0.1,367,9,9
high_capacity,monotone,0.25,367,7,7
high_capacity,monotone,0.5,367,5,5
high_capacity,monotone,0.75,367,5,5
high_capacity,positive_gaps,0,367,9,9
high_capacity,positive_gaps,0.1,367,9,9
high_capacity,positive_gaps,0.25,367,7,7
high_capacity,positive_gaps,0.5,367,5,5
high_capacity,positive_gaps,0.75,367,5,5
high_capacity,monotone,0,368,9,9
high_capacity,monotone,0.1,368,9,9
high_capacity,monotone,0.25,368,7,7
high_capacity,monotone,0.5,368,6,6
high_capacity,monotone,0.75,368,6,6
high_capacity,positive_gaps,0,368,9,9
high_capacity,positive_gaps,0.1,368,9,9
high_capacity,positive_gaps,0.25,368,7,7
high_capacity,positive_gaps,0.5,368,6,6
high_capacity,positive_gaps,0.75,368,6,6
high_capacity,monotone,0,369,9,9
high_capacity,monotone,0.1,369,9,9
high_capacity,monotone,0.25,369,7,7
high_capacity,monotone,0.5,369,6,6
high_capacity,monotone,0.75,369,6,6
high_capacity,positive_gaps,0,369,9,9
high_capacity,positive_gaps,0.1,369,9,9
high_capacity,positive_gaps,0.25,369,7,7
high_capacity,positive_gaps,0.5,369,6,6
high_capacity,positive_gaps,0.75,369,6,6
high_capacity,monotone,0,370,7,7
high_capacity,monotone,0.1,370,7,7
high_capacity,monotone,0.25,370,5,5
high_capacity,monotone,0.5,370,5,5
high_capacity,monotone,0.75,370,5,5
high_capacity,positive_gaps,0,370,7,7
high_capacity,positive_gaps,0.1,370,7,7
high_capacity,positive_gaps,0.25,370,5,5
high_capacity,positive_gaps,0.5,370,5,5
high_capacity,positive_gaps,0.75,370,5,5
high_capacity,monotone,0,371,10,9
high_capacity,monotone,0.1,371,10,9
high_capacity,monotone,0.25,371,9,8
high_capacity,monotone,0.5,371,6,6
high_capacity,monotone,0.75,371,6,6
high_capacity,positive_gaps,0,371,10,9
high_capacity,positive_gaps,0.1,371,10,9
high_capacity,positive_gaps,0.25,371,9,8
high_capacity,positive_gaps,0.5,371,6,6
high_capacity,positive_gaps,0.75,371,6,6
high_capacity,monotone,0,372,13,9
high_capacity,monotone,0.1,372,13,9
high_capacity,monotone,0.25,372,9,7
high_capacity,monotone,0.5,372,6,5
high_capacity,monotone,0.75,372,6,5
high_capacity,positive_gaps,0,372,13,9
high_capacity,positive_gaps,0.1,372,13,9
high_capacity,positive_gaps,0.25,372,9,7
high_capacity,positive_gaps,0.5,372,6,5
high_capacity,positive_gaps,0.75,372,6,5
high_capacity,monotone,0,373,13,9
high_capacity,monotone,0.1,373,13,9
high_capacity,monotone,0.25,373,9,7
high_capacity,monotone,0.5,373,6,5
high_capacity,monotone,0.75,373,6,5
high_capacity,positive_gaps,0,373,13,9
high_capacity,positive_gaps,0.1,373,13,9
high_capacity,positive_gaps,0.25,373,9,7
high_capacity,positive_gaps,0.5,373,6,5
high_capacity,positive_gaps,0.75,373,6,5
high_capacity,monotone,0,374,9,9
high_capacity,monotone,0.1,374,9,9
high_capacity,monotone,0.25,374,7,7
high_capacity,monotone,0.5,374,5,5
high_capacity,monotone,0.75,374,5,5
high_capacity,positive_gaps,0,374,9,9
high_capacity,positive_gaps,0.1,374,9,9
high_capacity,positive_gaps,0.25,374,7,7
high_capacity,positive_gaps,0.5,374,5,5
high_capacity,positive_gaps,0.75,374,5,5
high_capacity,monotone,0,375,10,9
high_capacity,monotone,0.1,375,10,9
high_capacity,monotone,0.25,375,9,8
high_capacity,monotone,0.5,375,6,6
high_capacity,monotone,0.75,375,6,6
high_capacity,positive_gaps,0,375,10,9
high_capacity,positive_gaps,0.1,375,10,9
high_capacity,positive_gaps,0.25,375,9,8
high_capacity,positive_gaps,0.5,375,6,6
high_capacity,positive_gaps,0.75,375,6,6
high_capacity,monotone,0,376,9,9
high_capacity,monotone,0.1,376,9,9
high_capacity,monotone,0.25,376,7,7
high_capacity,monotone,0.5,376,5,5
high_capacity,monotone,0.75,376,5,5
high_capacity,positive_gaps,0,376,9,9
high_capacity,positive_gaps,0.1,376,9,9
high_capacity,positive_gaps,0.25,376,7,7
high_capacity,positive_gaps,0.5,376,5,5
high_capacity,positive_gaps,0.75,376,5,5
high_capacity,monotone,0,377,8,6
high_capacity,monotone,0.1,377,8,6
high_capacity,monotone,0.25,377,5,4
high_capacity,monotone,0.5,377,5,4
high_capacity,monotone,0.75,377,5,4
high_capacity,positive_gaps,0,377,8,6
high_capacity,positive_gaps,0.1,377,8,6
high_capacity,positive_gaps,0.25,377,5,4
high_capacity,positive_gaps,0.5,377,5,4
high_capacity,positive_gaps,0.75,377,5,4
high_capacity,monotone,0,378,11,9
high_capacity,monotone,0.1,378,11,9
high_capacity,monotone,0.25,378,8,7
high_capacity,monotone,0.5,378,6,5
high_capacity,monotone,0.75,378,6,5
high_capacity,positive_gaps,0,378,11,9
high_capacity,positive_gaps,0.1,378,11,9
high_capacity,positive_gaps,0.25,378,8,7
high_capacity,positive_gaps,0.5,378,6,5
high_capacity,positive_gaps,0.75,378,6,5
high_capacity,monotone,0,379,11,9
high_capacity,monotone,0.1,379,11,9
high_capacity,monotone,0.25,379,8,7
high_capacity,monotone,0.5,379,5,4
high_capacity,monotone,0.75,379,5,4
high_capacity,positive_gaps,0,379,11,9
high_capacity,positive_gaps,0.1,379,11,9
high_capacity,positive_gaps,0.25,379,8,7
high_capacity,positive_gaps,0.5,379,5,4
