profile,parameter,side,scenario_id,entry_point,parameter_value
high_capacity,simulation_identity_breach_multiplier,low,90001110,workstation,1.61975503
high_capacity,simulation_identity_breach_multiplier,low,90001000,workstation,1.6312384
high_capacity,simulation_identity_breach_multiplier,low,90000985,workstation,1.65554281
high_capacity,simulation_identity_breach_multiplier,high,90001136,internet_facing,2.09068605
high_capacity,simulation_identity_breach_multiplier,high,90000866,internet_facing,2.1020141
high_capacity,simulation_identity_breach_multiplier,high,90000911,internet_facing,2.11562058
high_capacity,simulation_identity_breach_multiplier,high,90001151,internet_facing,2.11650776
high_capacity,simulation_identity_breach_multiplier,high,90000836,internet_facing,2.20156929
high_capacity,simulation_identity_breach_multiplier,high,90001036,internet_facing,2.23969662
high_capacity,simulation_identity_breach_multiplier,high,90001101,internet_facing,2.24343213
high_capacity,simulation_identity_breach_multiplier,high,90001196,internet_facing,2.26356943
high_capacity,simulation_identity_breach_multiplier,high,90001056,internet_facing,2.26977571
high_capacity,simulation_identity_breach_multiplier,high,90000996,internet_facing,2.28524
high_capacity,simulation_identity_breach_multiplier,high,90000956,internet_facing,2.29081697
high_capacity,simulation_identity_breach_multiplier,high,90000976,internet_facing,2.31111477
high_capacity,simulation_identity_breach_multiplier,high,90000901,internet_facing,2.33020416
high_capacity,simulation_identity_breach_multiplier,high,90001121,internet_facing,2.35606196
high_capacity,simulation_identity_breach_multiplier,high,90001081,internet_facing,2.36308368
high_capacity,simulation_identity_breach_multiplier,high,90000861,internet_facing,2.37033072
high_capacity,simulation_identity_breach_multiplier,high,90001051,internet_facing,2.37096974
high_capacity,simulation_identity_breach_multiplier,high,90001131,internet_facing,2.37586686
high_capacity,simulation_identity_breach_multiplier,high,90001031,internet_facing,2.39088185
high_capacity,simulation_identity_breach_multiplier,high,90000886,internet_facing,2.41779755
high_capacity,simulation_identity_breach_multiplier,high,90001146,internet_facing,2.4317064
high_capacity,simulation_identity_breach_multiplier,high,90001091,internet_facing,2.43958616
high_capacity,simulation_identity_breach_multiplier,high,90001061,internet_facing,2.44788219
high_capacity,simulation_identity_breach_multiplier,high,90001086,internet_facing,2.46229411
high_capacity,simulation_identity_breach_multiplier,high,90001096,internet_facing,2.48340654
high_capacity,simulation_identity_breach_multiplier,high,90000986,internet_facing,2.48560186
high_capacity,simulation_identity_breach_multiplier,high,90000848,medical_device,1.91379387
high_capacity,simulation_identity_breach_multiplier,high,90000918,medical_device,1.95641285
high_capacity,simulation_identity_breach_multiplier,high,90001053,medical_device,1.97014591
high_capacity,simulation_identity_breach_multiplier,high,90000948,medical_device,1.98435279
high_capacity,simulation_identity_breach_multiplier,high,90001038,medical_device,2.05349864
high_capacity,simulation_identity_breach_multiplier,high,90000973,medical_device,2.07388058
high_capacity,simulation_identity_breach_multiplier,high,90000993,medical_device,2.07921796
high_capacity,simulation_identity_breach_multiplier,high,90000883,medical_device,2.08408481
high_capacity,simulation_identity_breach_multiplier,high,90001088,medical_device,2.0965864
high_capacity,simulation_identity_breach_multiplier,high,90000923,medical_device,2.09805289
high_capacity,simulation_identity_breach_multiplier,high,90000938,medical_device,2.11475311
high_capacity,simulation_identity_breach_multiplier,high,90001083,medical_device,2.1396665
high_capacity,simulation_identity_breach_multiplier,high,90001093,medical_device,2.14468548
high_capacity,simulation_identity_breach_multiplier,high,90000898,medical_device,2.14605724
high_capacity,simulation_identity_breach_multiplier,high,90000988,medical_device,2.16605414
high_capacity,simulation_identity_breach_multiplier,high,90001063,medical_device,2.17321049
high_capacity,simulation_identity_breach_multiplier,high,90000803,medical_device,2.17560293
high_capacity,simulation_identity_breach_multiplier,high,90001103,medical_device,2.20144727
high_capacity,simulation_identity_breach_multiplier,high,90000823,medical_device,2.2120897
high_capacity,simulation_identity_breach_multiplier,high,90000968,medical_device,2.23825877
high_capacity,simulation_identity_breach_multiplier,high,90001033,medical_device,2.3015161
high_capacity,simulation_identity_breach_multiplier,high,90001073,medical_device,2.33512674
high_capacity,simulation_identity_breach_multiplier,high,90000958,medical_device,2.35257003
high_capacity,simulation_identity_breach_multiplier,high,90001143,medical_device,2.37200143
high_capacity,simulation_identity_breach_multiplier,high,90001183,medical_device,2.39272668
high_capacity,simulation_identity_breach_multiplier,high,90000828,medical_device,2.46045892
high_capacity,simulation_identity_breach_multiplier,high,90001187,privileged_system,2.06956231
high_capacity,simulation_identity_breach_multiplier,high,90001172,privileged_system,2.0718967
high_capacity,simulation_identity_breach_multiplier,high,90000872,privileged_system,2.08011619
high_capacity,simulation_identity_breach_multiplier,high,90001162,privileged_system,2.11362929
high_capacity,simulation_identity_breach_multiplier,high,90000887,privileged_system,2.11966073
high_capacity,simulation_identity_breach_multiplier,high,90000852,privileged_system,2.13114765
high_capacity,simulation_identity_breach_multiplier,high,90001192,privileged_system,2.15320718
high_capacity,simulation_identity_breach_multiplier,high,90000992,privileged_system,2.17161655
high_capacity,simulation_identity_breach_multiplier,high,90001062,privileged_system,2.19293816
high_capacity,simulation_identity_breach_multiplier,high,90001012,privileged_system,2.28527683
high_capacity,simulation_identity_breach_multiplier,high,90000802,privileged_system,2.31438576
high_capacity,simulation_identity_breach_multiplier,high,90001157,privileged_system,2.32551034
high_capacity,simulation_identity_breach_multiplier,high,90001097,privileged_system,2.34779222
high_capacity,simulation_identity_breach_multiplier,high,90000877,privileged_system,2.37039938
high_capacity,simulation_identity_breach_multiplier,high,90001197,privileged_system,2.38273564
high_capacity,simulation_identity_breach_multiplier,high,90000942,privileged_system,2.40727678
high_capacity,simulation_identity_breach_multiplier,high,90000977,privileged_system,2.40987096
high_capacity,simulation_identity_breach_multiplier,high,90000947,privileged_system,2.41345277
high_capacity,simulation_identity_breach_multiplier,high,90000912,privileged_system,2.41346819
high_capacity,simulation_identity_breach_multiplier,high,90000957,privileged_system,2.41377879
high_capacity,simulation_identity_breach_multiplier,high,90001037,privileged_system,2.41538208
high_capacity,simulation_identity_breach_multiplier,high,90000897,privileged_system,2.42628456
high_capacity,simulation_identity_breach_multiplier,high,90001052,privileged_system,2.45122821
high_capacity,simulation_identity_breach_multiplier,high,90001112,privileged_system,2.45361121
high_capacity,simulation_identity_breach_multiplier,high,90001107,privileged_system,2.46374252
high_capacity,simulation_identity_breach_multiplier,high,90000857,privileged_system,2.48923576
high_capacity,simulation_identity_breach_multiplier,high,90000954,vendor_connection,2.04336114
high_capacity,simulation_identity_breach_multiplier,high,90000914,vendor_connection,2.06874825
high_capacity,simulation_identity_breach_multiplier,high,90001124,vendor_connection,2.0725864
high_capacity,simulation_identity_breach_multiplier,high,90000984,vendor_connection,2.07725317
high_capacity,simulation_identity_breach_multiplier,high,90001014,vendor_connection,2.14055493
high_capacity,simulation_identity_breach_multiplier,high,90000874,vendor_connection,2.15307398
high_capacity,simulation_identity_breach_multiplier,high,90000969,vendor_connection,2.1634141
high_capacity,simulation_identity_breach_multiplier,high,90000929,vendor_connection,2.1893014
high_capacity,simulation_identity_breach_multiplier,high,90000849,vendor_connection,2.24882037
high_capacity,simulation_identity_breach_multiplier,high,90001079,vendor_connection,2.25612618
high_capacity,simulation_identity_breach_multiplier,high,90000959,vendor_connection,2.26580941
high_capacity,simulation_identity_breach_multiplier,high,90000864,vendor_connection,2.28099474
high_capacity,simulation_identity_breach_multiplier,high,90001049,vendor_connection,2.2925137
high_capacity,simulation_identity_breach_multiplier,high,90001104,vendor_connection,2.3035759
high_capacity,simulation_identity_breach_multiplier,high,90000834,vendor_connection,2.31843826
high_capacity,simulation_identity_breach_multiplier,high,90001114,vendor_connection,2.33265462
high_capacity,simulation_identity_breach_multiplier,high,90001054,vendor_connection,2.33939822
high_capacity,simulation_identity_breach_multiplier,high,90000804,vendor_connection,2.3474687
high_capacity,simulation_identity_breach_multiplier,high,90000859,vendor_connection,2.353686
high_capacity,simulation_identity_breach_multiplier,high,90001109,vendor_connection,2.36430137
high_capacity,simulation_identity_breach_multiplier,high,90000869,vendor_connection,2.37951443
high_capacity,simulation_identity_breach_multiplier,high,90001199,vendor_connection,2.40924468
high_capacity,simulation_identity_breach_multiplier,high,90001094,vendor_connection,2.42058768
high_capacity,simulation_identity_breach_multiplier,high,90001144,vendor_connection,2.42403772
high_capacity,simulation_identity_breach_multiplier,high,90000829,vendor_connection,2.42872005
high_capacity,simulation_identity_breach_multiplier,high,90001134,vendor_connection,2.43491896
high_capacity,simulation_identity_breach_multiplier,high,90001140,workstation,1.98501932
high_capacity,simulation_identity_breach_multiplier,high,90001180,workstation,1.98787554
high_capacity,simulation_identity_breach_multiplier,high,90001045,workstation,2.01936855
high_capacity,simulation_identity_breach_multiplier,high,90000930,workstation,2.0413331
high_capacity,simulation_identity_breach_multiplier,high,90000975,workstation,2.05363744
high_capacity,simulation_identity_breach_multiplier,high,90001105,workstation,2.07608828
high_capacity,simulation_identity_breach_multiplier,high,90000895,workstation,2.0802162
high_capacity,simulation_identity_breach_multiplier,high,90001020,workstation,2.08561018
high_capacity,simulation_identity_breach_multiplier,high,90001040,workstation,2.10659868
high_capacity,simulation_identity_breach_multiplier,high,90001165,workstation,2.10818996
high_capacity,simulation_identity_breach_multiplier,high,90001135,workstation,2.149153
high_capacity,simulation_identity_breach_multiplier,high,90000950,workstation,2.17302862
high_capacity,simulation_identity_breach_multiplier,high,90001155,workstation,2.17774464
high_capacity,simulation_identity_breach_multiplier,high,90000850,workstation,2.19493462
high_capacity,simulation_identity_breach_multiplier,high,90000885,workstation,2.2044942
high_capacity,simulation_identity_breach_multiplier,high,90001100,workstation,2.23348132
high_capacity,simulation_identity_breach_multiplier,high,90000905,workstation,2.24526793
high_capacity,simulation_identity_breach_multiplier,high,90000825,workstation,2.26203302
high_capacity,simulation_identity_breach_multiplier,high,90000990,workstation,2.26552143
high_capacity,simulation_identity_breach_multiplier,high,90000810,workstation,2.28451222
high_capacity,simulation_identity_breach_multiplier,high,90000875,workstation,2.31231442
high_capacity,simulation_identity_breach_multiplier,high,90001055,workstation,2.3595185
high_capacity,simulation_identity_breach_multiplier,high,90001010,workstation,2.41315159
high_capacity,simulation_identity_breach_multiplier,high,90000960,workstation,2.45663226
high_capacity,simulation_identity_breach_multiplier,high,90001035,workstation,2.48542959
high_capacity,simulation_identity_breach_multiplier,high,90001060,workstation,2.49279414
high_capacity,simulation_identity_control_coverage,low,90000836,internet_facing,0.60265551
high_capacity,simulation_identity_control_coverage,low,90001121,internet_facing,0.6062185
high_capacity,simulation_identity_control_coverage,low,90000811,internet_facing,0.61120681
high_capacity,simulation_identity_control_coverage,low,90000946,internet_facing,0.61477225
high_capacity,simulation_identity_control_coverage,low,90001131,internet_facing,0.61985871
high_capacity,simulation_identity_control_coverage,low,90001111,internet_facing,0.63292064
high_capacity,simulation_identity_control_coverage,low,90000846,internet_facing,0.63300047
high_capacity,simulation_identity_control_coverage,low,90000926,internet_facing,0.636992
high_capacity,simulation_identity_control_coverage,low,90001101,internet_facing,0.63737931
high_capacity,simulation_identity_control_coverage,low,90001151,internet_facing,0.63786337
high_capacity,simulation_identity_control_coverage,low,90001156,internet_facing,0.64303903
high_capacity,simulation_identity_control_coverage,low,90001166,internet_facing,0.64875121
high_capacity,simulation_identity_control_coverage,low,90001081,internet_facing,0.65033468
high_capacity,simulation_identity_control_coverage,low,90001036,internet_facing,0.65038811
high_capacity,simulation_identity_control_coverage,low,90001196,internet_facing,0.65430389
high_capacity,simulation_identity_control_coverage,low,90001011,internet_facing,0.6619597
high_capacity,simulation_identity_control_coverage,low,90000931,internet_facing,0.6711743
high_capacity,simulation_identity_control_coverage,low,90001066,internet_facing,0.68230486
high_capacity,simulation_identity_control_coverage,low,90000886,internet_facing,0.68264875
high_capacity,simulation_identity_control_coverage,low,90001091,internet_facing,0.68497537
high_capacity,simulation_identity_control_coverage,low,90000861,internet_facing,0.69449767
high_capacity,simulation_identity_control_coverage,low,90000981,internet_facing,0.70183142
high_capacity,simulation_identity_control_coverage,low,90000941,internet_facing,0.70525216
high_capacity,simulation_identity_control_coverage,low,90001171,internet_facing,0.71499554
high_capacity,simulation_identity_control_coverage,low,90000806,internet_facing,0.72086939
high_capacity,simulation_identity_control_coverage,low,90001046,internet_facing,0.72654256
high_capacity,simulation_identity_control_coverage,low,90001138,medical_device,0.6077885
high_capacity,simulation_identity_control_coverage,low,90001098,medical_device,0.61292402
high_capacity,simulation_identity_control_coverage,low,90000843,medical_device,0.61700233
high_capacity,simulation_identity_control_coverage,low,90000893,medical_device,0.6232551
high_capacity,simulation_identity_control_coverage,low,90000948,medical_device,0.62478007
high_capacity,simulation_identity_control_coverage,low,90001143,medical_device,0.62496205
high_capacity,simulation_identity_control_coverage,low,90000838,medical_device,0.62655941
high_capacity,simulation_identity_control_coverage,low,90001183,medical_device,0.62887598
high_capacity,simulation_identity_control_coverage,low,90001013,medical_device,0.64129577
high_capacity,simulation_identity_control_coverage,low,90000853,medical_device,0.64188457
high_capacity,simulation_identity_control_coverage,low,90000938,medical_device,0.64226165
high_capacity,simulation_identity_control_coverage,low,90000978,medical_device,0.64687461
high_capacity,simulation_identity_control_coverage,low,90000808,medical_device,0.64811243
high_capacity,simulation_identity_control_coverage,low,90001128,medical_device,0.65181711
high_capacity,simulation_identity_control_coverage,low,90001163,medical_device,0.65505031
high_capacity,simulation_identity_control_coverage,low,90001068,medical_device,0.6604759
high_capacity,simulation_identity_control_coverage,low,90001038,medical_device,0.66128063
high_capacity,simulation_identity_control_coverage,low,90000913,medical_device,0.66247071
high_capacity,simulation_identity_control_coverage,low,90000983,medical_device,0.66520721
high_capacity,simulation_identity_control_coverage,low,90000823,medical_device,0.67222991
high_capacity,simulation_identity_control_coverage,low,90001178,medical_device,0.67428293
high_capacity,simulation_identity_control_coverage,low,90001028,medical_device,0.6756517
high_capacity,simulation_identity_control_coverage,low,90001083,medical_device,0.67669347
high_capacity,simulation_identity_control_coverage,low,90001043,medical_device,0.67727962
high_capacity,simulation_identity_control_coverage,low,90001053,medical_device,0.6817773
high_capacity,simulation_identity_control_coverage,low,90000963,medical_device,0.69193771
high_capacity,simulation_identity_control_coverage,low,90001197,privileged_system,0.60363609
high_capacity,simulation_identity_control_coverage,low,90001167,privileged_system,0.60865201
high_capacity,simulation_identity_control_coverage,low,90000917,privileged_system,0.61561975
high_capacity,simulation_identity_control_coverage,low,90000972,privileged_system,0.61603312
high_capacity,simulation_identity_control_coverage,low,90001012,privileged_system,0.6173957
high_capacity,simulation_identity_control_coverage,low,90001162,privileged_system,0.6289738
high_capacity,simulation_identity_control_coverage,low,90001192,privileged_system,0.63390727
high_capacity,simulation_identity_control_coverage,low,90001102,privileged_system,0.63875578
high_capacity,simulation_identity_control_coverage,low,90001017,privileged_system,0.66688256
high_capacity,simulation_identity_control_coverage,low,90000887,privileged_system,0.67532903
high_capacity,simulation_identity_control_coverage,low,90001027,privileged_system,0.67979006
high_capacity,simulation_identity_control_coverage,low,90000902,privileged_system,0.68461459
high_capacity,simulation_identity_control_coverage,low,90001117,privileged_system,0.6869717
high_capacity,simulation_identity_control_coverage,low,90000837,privileged_system,0.6872787
high_capacity,simulation_identity_control_coverage,low,90000922,privileged_system,0.69292844
high_capacity,simulation_identity_control_coverage,low,90000997,privileged_system,0.70226381
high_capacity,simulation_identity_control_coverage,low,90001042,privileged_system,0.70820562
high_capacity,simulation_identity_control_coverage,low,90001032,privileged_system,0.70932771
high_capacity,simulation_identity_control_coverage,low,90000802,privileged_system,0.72334776
high_capacity,simulation_identity_control_coverage,low,90000812,privileged_system,0.72449288
high_capacity,simulation_identity_control_coverage,low,90001107,privileged_system,0.72845788
high_capacity,simulation_identity_control_coverage,low,90000982,privileged_system,0.73286207
high_capacity,simulation_identity_control_coverage,low,90000977,privileged_system,0.73393735
high_capacity,simulation_identity_control_coverage,low,90001142,privileged_system,0.7395725
high_capacity,simulation_identity_control_coverage,low,90000822,privileged_system,0.73963106
high_capacity,simulation_identity_control_coverage,low,90001112,privileged_system,0.74044794
high_capacity,simulation_identity_control_coverage,low,90001184,vendor_connection,0.60003344
high_capacity,simulation_identity_control_coverage,low,90001124,vendor_connection,0.60054965
high_capacity,simulation_identity_control_coverage,low,90000914,vendor_connection,0.60131144
high_capacity,simulation_identity_control_coverage,low,90001149,vendor_connection,0.60228618
high_capacity,simulation_identity_control_coverage,low,90001169,vendor_connection,0.61096726
high_capacity,simulation_identity_control_coverage,low,90001114,vendor_connection,0.62633254
high_capacity,simulation_identity_control_coverage,low,90000969,vendor_connection,0.62961145
high_capacity,simulation_identity_control_coverage,low,90001129,vendor_connection,0.63084736
high_capacity,simulation_identity_control_coverage,low,90001104,vendor_connection,0.63189321
high_capacity,simulation_identity_control_coverage,low,90000884,vendor_connection,0.63281911
high_capacity,simulation_identity_control_coverage,low,90000824,vendor_connection,0.63618494
high_capacity,simulation_identity_control_coverage,low,90001064,vendor_connection,0.63904297
high_capacity,simulation_identity_control_coverage,low,90000974,vendor_connection,0.64440679
high_capacity,simulation_identity_control_coverage,low,90000804,vendor_connection,0.64823887
high_capacity,simulation_identity_control_coverage,low,90001199,vendor_connection,0.64853154
high_capacity,simulation_identity_control_coverage,low,90001054,vendor_connection,0.65089022
high_capacity,simulation_identity_control_coverage,low,90001024,vendor_connection,0.65370805
high_capacity,simulation_identity_control_coverage,low,90000894,vendor_connection,0.65771325
high_capacity,simulation_identity_control_coverage,low,90000949,vendor_connection,0.66312184
high_capacity,simulation_identity_control_coverage,low,90001089,vendor_connection,0.6677142
high_capacity,simulation_identity_control_coverage,low,90001099,vendor_connection,0.6717244
high_capacity,simulation_identity_control_coverage,low,90000939,vendor_connection,0.67519771
high_capacity,simulation_identity_control_coverage,low,90000964,vendor_connection,0.68087916
high_capacity,simulation_identity_control_coverage,low,90000904,vendor_connection,0.68319348
high_capacity,simulation_identity_control_coverage,low,90000934,vendor_connection,0.6871222
high_capacity,simulation_identity_control_coverage,low,90001084,vendor_connection,0.68713646
high_capacity,simulation_identity_control_coverage,low,90001090,workstation,0.60202243
high_capacity,simulation_identity_control_coverage,low,90000985,workstation,0.61580764
high_capacity,simulation_identity_control_coverage,low,90001190,workstation,0.61706334
high_capacity,simulation_identity_control_coverage,low,90001195,workstation,0.61772952
high_capacity,simulation_identity_control_coverage,low,90001010,workstation,0.62594169
high_capacity,simulation_identity_control_coverage,low,90000960,workstation,0.62624884
high_capacity,simulation_identity_control_coverage,low,90001155,workstation,0.6288928
high_capacity,simulation_identity_control_coverage,low,90001080,workstation,0.63073177
high_capacity,simulation_identity_control_coverage,low,90001025,workstation,0.63642362
high_capacity,simulation_identity_control_coverage,low,90000975,workstation,0.6382503
high_capacity,simulation_identity_control_coverage,low,90000920,workstation,0.63903032
high_capacity,simulation_identity_control_coverage,low,90000845,workstation,0.63930185
high_capacity,simulation_identity_control_coverage,low,90001075,workstation,0.64439152
high_capacity,simulation_identity_control_coverage,low,90001105,workstation,0.6505141
high_capacity,simulation_identity_control_coverage,low,90001000,workstation,0.66151889
high_capacity,simulation_identity_control_coverage,low,90001125,workstation,0.66593725
high_capacity,simulation_identity_control_coverage,low,90001160,workstation,0.66918443
high_capacity,simulation_identity_control_coverage,low,90000880,workstation,0.67160466
high_capacity,simulation_identity_control_coverage,low,90001110,workstation,0.67848124
high_capacity,simulation_identity_control_coverage,low,90001035,workstation,0.68548719
high_capacity,simulation_identity_control_coverage,low,90001050,workstation,0.69081301
high_capacity,simulation_identity_control_coverage,low,90001065,workstation,0.69129616
high_capacity,simulation_identity_control_coverage,low,90000835,workstation,0.69203269
high_capacity,simulation_identity_control_coverage,low,90000970,workstation,0.69306271
high_capacity,simulation_identity_control_coverage,low,90000890,workstation,0.69600141
high_capacity,simulation_identity_control_coverage,low,90000905,workstation,0.69605016
high_capacity,simulation_identity_control_coverage,high,90000866,internet_facing,0.84821914
high_capacity,simulation_identity_control_coverage,high,90001041,internet_facing,0.85489637
high_capacity,simulation_identity_control_coverage,high,90001071,internet_facing,0.85506859
high_capacity,simulation_identity_control_coverage,high,90001061,internet_facing,0.85635002
high_capacity,simulation_identity_control_coverage,high,90001161,internet_facing,0.86684357
high_capacity,simulation_identity_control_coverage,high,90001096,internet_facing,0.8711015
high_capacity,simulation_identity_control_coverage,high,90001021,internet_facing,0.8730531
high_capacity,simulation_identity_control_coverage,high,90001116,internet_facing,0.88025028
high_capacity,simulation_identity_control_coverage,high,90001141,internet_facing,0.88092144
high_capacity,simulation_identity_control_coverage,high,90001146,internet_facing,0.8860006
high_capacity,simulation_identity_control_coverage,high,90000901,internet_facing,0.88727956
high_capacity,simulation_identity_control_coverage,high,90001056,internet_facing,0.89034534
high_capacity,simulation_identity_control_coverage,high,90001126,internet_facing,0.89452295
high_capacity,simulation_identity_control_coverage,high,90000821,internet_facing,0.89499578
high_capacity,simulation_identity_control_coverage,high,90001136,internet_facing,0.8997416
high_capacity,simulation_identity_control_coverage,high,90001051,internet_facing,0.90041458
high_capacity,simulation_identity_control_coverage,high,90001181,internet_facing,0.90275964
high_capacity,simulation_identity_control_coverage,high,90000871,internet_facing,0.92338942
high_capacity,simulation_identity_control_coverage,high,90001001,internet_facing,0.9271698
high_capacity,simulation_identity_control_coverage,high,90000951,internet_facing,0.92915977
high_capacity,simulation_identity_control_coverage,high,90000976,internet_facing,0.92952024
high_capacity,simulation_identity_control_coverage,high,90000801,internet_facing,0.93142268
high_capacity,simulation_identity_control_coverage,high,90000851,internet_facing,0.93245592
high_capacity,simulation_identity_control_coverage,high,90000881,internet_facing,0.93432987
high_capacity,simulation_identity_control_coverage,high,90000936,internet_facing,0.93880131
high_capacity,simulation_identity_control_coverage,high,90000956,internet_facing,0.94821852
high_capacity,simulation_identity_control_coverage,high,90000973,medical_device,0.8123256
high_capacity,simulation_identity_control_coverage,high,90000953,medical_device,0.82466853
high_capacity,simulation_identity_control_coverage,high,90001188,medical_device,0.8331437
high_capacity,simulation_identity_control_coverage,high,90000818,medical_device,0.83496364
high_capacity,simulation_identity_control_coverage,high,90001158,medical_device,0.84505634
high_capacity,simulation_identity_control_coverage,high,90000928,medical_device,0.84672566
high_capacity,simulation_identity_control_coverage,high,90000993,medical_device,0.85527596
high_capacity,simulation_identity_control_coverage,high,90000933,medical_device,0.85892148
high_capacity,simulation_identity_control_coverage,high,90001033,medical_device,0.86050798
high_capacity,simulation_identity_control_coverage,high,90001088,medical_device,0.86235292
high_capacity,simulation_identity_control_coverage,high,90000868,medical_device,0.86527279
high_capacity,simulation_identity_control_coverage,high,90001133,medical_device,0.87213423
high_capacity,simulation_identity_control_coverage,high,90000943,medical_device,0.87826932
high_capacity,simulation_identity_control_coverage,high,90000803,medical_device,0.88248635
high_capacity,simulation_identity_control_coverage,high,90000833,medical_device,0.88321515
high_capacity,simulation_identity_control_coverage,high,90000873,medical_device,0.88379313
high_capacity,simulation_identity_control_coverage,high,90001058,medical_device,0.88711483
high_capacity,simulation_identity_control_coverage,high,90001153,medical_device,0.89831668
high_capacity,simulation_identity_control_coverage,high,90000903,medical_device,0.90074596
high_capacity,simulation_identity_control_coverage,high,90000923,medical_device,0.90795599
high_capacity,simulation_identity_control_coverage,high,90000898,medical_device,0.93587189
high_capacity,simulation_identity_control_coverage,high,90000908,medical_device,0.93611037
high_capacity,simulation_identity_control_coverage,high,90000958,medical_device,0.93852331
high_capacity,simulation_identity_control_coverage,high,90001173,medical_device,0.93943142
high_capacity,simulation_identity_control_coverage,high,90001113,medical_device,0.94184484
high_capacity,simulation_identity_control_coverage,high,90000858,medical_device,0.94767351
high_capacity,simulation_identity_control_coverage,high,90000932,privileged_system,0.87092848
high_capacity,simulation_identity_control_coverage,high,90001122,privileged_system,0.87389828
high_capacity,simulation_identity_control_coverage,high,90001052,privileged_system,0.87396569
high_capacity,simulation_identity_control_coverage,high,90000847,privileged_system,0.87923907
high_capacity,simulation_identity_control_coverage,high,90001057,privileged_system,0.87931305
high_capacity,simulation_identity_control_coverage,high,90000967,privileged_system,0.88001667
high_capacity,simulation_identity_control_coverage,high,90001022,privileged_system,0.88167462
high_capacity,simulation_identity_control_coverage,high,90001072,privileged_system,0.88341654
high_capacity,simulation_identity_control_coverage,high,90001187,privileged_system,0.88381714
high_capacity,simulation_identity_control_coverage,high,90000992,privileged_system,0.8859873
high_capacity,simulation_identity_control_coverage,high,90001002,privileged_system,0.88627443
high_capacity,simulation_identity_control_coverage,high,90001062,privileged_system,0.8867981
high_capacity,simulation_identity_control_coverage,high,90001127,privileged_system,0.88874664
high_capacity,simulation_identity_control_coverage,high,90000962,privileged_system,0.88920778
high_capacity,simulation_identity_control_coverage,high,90000872,privileged_system,0.89798155
high_capacity,simulation_identity_control_coverage,high,90000807,privileged_system,0.90111501
high_capacity,simulation_identity_control_coverage,high,90001092,privileged_system,0.91664379
high_capacity,simulation_identity_control_coverage,high,90000907,privileged_system,0.92549778
high_capacity,simulation_identity_control_coverage,high,90000987,privileged_system,0.92932479
high_capacity,simulation_identity_control_coverage,high,90000892,privileged_system,0.93152436
high_capacity,simulation_identity_control_coverage,high,90000877,privileged_system,0.93394505
high_capacity,simulation_identity_control_coverage,high,90001097,privileged_system,0.93473098
high_capacity,simulation_identity_control_coverage,high,90001177,privileged_system,0.93796766
high_capacity,simulation_identity_control_coverage,high,90001067,privileged_system,0.94003206
high_capacity,simulation_identity_control_coverage,high,90001157,privileged_system,0.94237354
high_capacity,simulation_identity_control_coverage,high,90001087,privileged_system,0.94319256
high_capacity,simulation_identity_control_coverage,high,90001194,vendor_connection,0.82082893
high_capacity,simulation_identity_control_coverage,high,90000859,vendor_connection,0.82175419
high_capacity,simulation_identity_control_coverage,high,90000814,vendor_connection,0.83106442
high_capacity,simulation_identity_control_coverage,high,90001189,vendor_connection,0.83112569
high_capacity,simulation_identity_control_coverage,high,90000899,vendor_connection,0.83710856
high_capacity,simulation_identity_control_coverage,high,90001039,vendor_connection,0.83908131
high_capacity,simulation_identity_control_coverage,high,90000874,vendor_connection,0.84179117
high_capacity,simulation_identity_control_coverage,high,90000924,vendor_connection,0.85180349
high_capacity,simulation_identity_control_coverage,high,90001094,vendor_connection,0.85289506
high_capacity,simulation_identity_control_coverage,high,90000929,vendor_connection,0.86420929
high_capacity,simulation_identity_control_coverage,high,90000954,vendor_connection,0.87084986
high_capacity,simulation_identity_control_coverage,high,90001154,vendor_connection,0.87669649
high_capacity,simulation_identity_control_coverage,high,90000989,vendor_connection,0.88310505
high_capacity,simulation_identity_control_coverage,high,90000984,vendor_connection,0.88347576
high_capacity,simulation_identity_control_coverage,high,90001174,vendor_connection,0.89409728
high_capacity,simulation_identity_control_coverage,high,90000994,vendor_connection,0.89505342
high_capacity,simulation_identity_control_coverage,high,90000959,vendor_connection,0.90390742
high_capacity,simulation_identity_control_coverage,high,90000919,vendor_connection,0.90724953
high_capacity,simulation_identity_control_coverage,high,90001034,vendor_connection,0.91461982
high_capacity,simulation_identity_control_coverage,high,90001079,vendor_connection,0.91472422
high_capacity,simulation_identity_control_coverage,high,90000979,vendor_connection,0.91837292
high_capacity,simulation_identity_control_coverage,high,90001009,vendor_connection,0.92550737
high_capacity,simulation_identity_control_coverage,high,90000844,vendor_connection,0.93074109
high_capacity,simulation_identity_control_coverage,high,90000864,vendor_connection,0.93810477
high_capacity,simulation_identity_control_coverage,high,90001139,vendor_connection,0.93826839
high_capacity,simulation_identity_control_coverage,high,90000834,vendor_connection,0.94983125
high_capacity,simulation_identity_control_coverage,high,90001015,workstation,0.84533126
high_capacity,simulation_identity_control_coverage,high,90001100,workstation,0.84605809
high_capacity,simulation_identity_control_coverage,high,90000980,workstation,0.84906658
high_capacity,simulation_identity_control_coverage,high,90000965,workstation,0.85185086
high_capacity,simulation_identity_control_coverage,high,90000915,workstation,0.85355622
high_capacity,simulation_identity_control_coverage,high,90001085,workstation,0.86487441
