profile,portfolio,entry_point,metric,n,mean,median,std,iqr,p90,p95,ci95_lo,ci95_hi
intermediate_capacity,fast_detection,internet_facing,weighted_service_hours_lost,75,104.11866666666666,118.85,53.8235689314869,48.57499999999999,157.03500000000003,163.7525,91.97260000000003,115.30470000000001
intermediate_capacity,fast_detection,internet_facing,catastrophic,75,0.88,1.0,0.32714985408376235,0.0,1.0,1.0,0.8,0.9466666666666667
intermediate_capacity,fast_detection,medical_device,weighted_service_hours_lost,75,80.99766666666667,113.6,66.821782206495,134.15,152.27,161.01999999999998,65.80856666666668,95.97960833333335
intermediate_capacity,fast_detection,medical_device,catastrophic,75,0.64,1.0,0.48323235975409745,1.0,1.0,1.0,0.5333333333333333,0.7466666666666667
intermediate_capacity,fast_detection,privileged_system,weighted_service_hours_lost,75,99.65233333333333,122.75,58.67321666893063,96.925,154.92,163.51,86.19493333333334,112.14000833333334
intermediate_capacity,fast_detection,privileged_system,catastrophic,75,0.8133333333333334,1.0,0.39226760492535434,0.0,1.0,1.0,0.72,0.8933333333333333
intermediate_capacity,fast_detection,vendor_connection,weighted_service_hours_lost,75,107.16400000000002,122.375,51.284425359551996,37.67500000000001,154.28500000000003,168.81,95.29465,118.69223333333335
intermediate_capacity,fast_detection,vendor_connection,catastrophic,75,0.84,1.0,0.36907481113754737,0.0,1.0,1.0,0.7466666666666667,0.92
intermediate_capacity,fast_detection,workstation,weighted_service_hours_lost,75,44.33033333333333,6.6000000000000005,57.50300936504137,104.5625,128.81,141.69749999999996,31.313966666666662,57.65244999999998
intermediate_capacity,fast_detection,workstation,catastrophic,75,0.41333333333333333,0.0,0.4957476835707513,1.0,1.0,1.0,0.30666666666666664,0.52
intermediate_capacity,full_defense,internet_facing,weighted_service_hours_lost,75,3.6580000000000004,0.8,5.546322375402632,5.199999999999999,12.6,14.534999999999993,2.4639166666666665,4.912716666666666
intermediate_capacity,full_defense,internet_facing,catastrophic,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate_capacity,full_defense,medical_device,weighted_service_hours_lost,75,3.9820000000000007,2.2,5.003184053747741,4.800000000000001,10.2,11.419999999999998,2.9215083333333336,5.162358333333334
intermediate_capacity,full_defense,medical_device,catastrophic,75,0.05333333333333334,0.0,0.2262104576963036,0.0,0.0,0.29999999999999716,0.013333333333333334,0.10666666666666667
intermediate_capacity,full_defense,privileged_system,weighted_service_hours_lost,75,4.732666666666668,2.4000000000000004,6.10883826557513,5.4624999999999995,12.99,20.1025,3.3769833333333334,6.204458333333334
intermediate_capacity,full_defense,privileged_system,catastrophic,75,0.10666666666666667,0.0,0.31076772125910473,0.0,0.6000000000000085,1.0,0.04,0.18666666666666668
intermediate_capacity,full_defense,vendor_connection,weighted_service_hours_lost,75,4.488333333333333,2.0,6.148631100856061,6.6,11.920000000000002,16.69249999999999,3.181816666666667,5.963408333333333
intermediate_capacity,full_defense,vendor_connection,catastrophic,75,0.02666666666666667,0.0,0.16219218941214866,0.0,0.0,0.0,0.0,0.06666666666666667
intermediate_capacity,full_defense,workstation,weighted_service_hours_lost,75,4.837,2.0,6.037816300259198,9.0,13.080000000000007,17.65999999999999,3.485625,6.202083333333333
intermediate_capacity,full_defense,workstation,catastrophic,75,0.05333333333333334,0.0,0.2262104576963036,0.0,0.0,0.29999999999999716,0.013333333333333334,0.10666666666666667
intermediate_capacity,identity_controls,internet_facing,weighted_service_hours_lost,75,184.335,196.025,62.92035908859579,61.4375,235.94000000000003,241.41000000000003,169.402675,197.85564166666663
intermediate_capacity,identity_controls,internet_facing,catastrophic,75,0.92,1.0,0.27312011019804927,0.0,1.0,1.0,0.8533333333333334,0.9733333333333334
intermediate_capacity,identity_controls,medical_device,weighted_service_hours_lost,75,171.1316666666667,191.55,71.27727753493951,62.77499999999998,234.865,236.3,153.03195000000002,186.18563333333333
intermediate_capacity,identity_controls,medical_device,catastrophic,75,0.8933333333333333,1.0,0.31076772125910473,0.0,1.0,1.0,0.8133333333333334,0.96
intermediate_capacity,identity_controls,privileged_system,weighted_service_hours_lost,75,195.68833333333333,194.775,32.62294581224186,51.76250000000002,239.32000000000002,242.6,188.405325,202.8247333333333
intermediate_capacity,identity_controls,privileged_system,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
intermediate_capacity,identity_controls,vendor_connection,weighted_service_hours_lost,75,193.0343333333333,195.75,38.40176190120861,52.412499999999994,232.13,241.3025,184.04456666666667,201.0795
intermediate_capacity,identity_controls,vendor_connection,catastrophic,75,0.9866666666666667,1.0,0.11547005383792516,0.0,1.0,1.0,0.96,1.0
intermediate_capacity,identity_controls,workstation,weighted_service_hours_lost,75,146.13333333333333,179.35,90.27781336913137,194.5375,232.34500000000006,237.615,125.08060833333336,166.19688333333332
intermediate_capacity,identity_controls,workstation,catastrophic,75,0.7466666666666667,1.0,0.43784895992991885,0.5,1.0,1.0,0.64,0.84
intermediate_capacity,isolated_backups,internet_facing,weighted_service_hours_lost,75,131.427,137.125,46.50293087973494,51.4375,188.33000000000004,195.64,120.47653333333332,141.87134999999998
intermediate_capacity,isolated_backups,internet_facing,catastrophic,75,0.9466666666666667,1.0,0.22621045769630363,0.0,1.0,1.0,0.8933333333333333,0.9866666666666667
intermediate_capacity,isolated_backups,medical_device,weighted_service_hours_lost,75,128.17933333333332,130.04999999999998,56.567809609432544,69.30000000000001,196.03500000000008,211.8025,115.00960833333333,140.82731666666666
intermediate_capacity,isolated_backups,medical_device,catastrophic,75,0.92,1.0,0.27312011019804927,0.0,1.0,1.0,0.8533333333333334,0.9733333333333334
intermediate_capacity,isolated_backups,privileged_system,weighted_service_hours_lost,75,141.37300000000002,151.24999999999997,50.40315770620683,72.54999999999998,198.02,208.465,129.38377499999999,151.973275
intermediate_capacity,isolated_backups,privileged_system,catastrophic,75,0.9466666666666667,1.0,0.2262104576963036,0.0,1.0,1.0,0.8933333333333333,0.9866666666666667
intermediate_capacity,isolated_backups,vendor_connection,weighted_service_hours_lost,75,138.22866666666667,146.1,50.513195642416136,51.53750000000002,205.19000000000008,213.57999999999998,126.21575833333334,148.65366666666668
intermediate_capacity,isolated_backups,vendor_connection,catastrophic,75,0.9466666666666667,1.0,0.2262104576963036,0.0,1.0,1.0,0.8933333333333333,0.9866666666666667
intermediate_capacity,isolated_backups,workstation,weighted_service_hours_lost,75,109.23433333333334,129.27499999999998,71.24681699544185,153.59999999999997,187.10500000000002,196.225,93.11927500000002,125.59096666666666
intermediate_capacity,isolated_backups,workstation,catastrophic,75,0.76,1.0,0.4299591432506872,0.0,1.0,1.0,0.6666666666666666,0.8533333333333334
intermediate_capacity,least_privilege,internet_facing,weighted_service_hours_lost,75,57.23466666666666,10.2,84.86990171900044,101.0625,204.73000000000002,219.32,39.4812,77.69630833333333
intermediate_capacity,least_privilege,internet_facing,catastrophic,75,0.4266666666666667,0.0,0.4979236165597369,1.0,1.0,1.0,0.32,0.5333333333333333
intermediate_capacity,least_privilege,medical_device,weighted_service_hours_lost,75,65.21300000000001,20.25,77.1357362933259,143.2125,187.39500000000004,200.2675,47.92667499999999,82.33311666666663
intermediate_capacity,least_privilege,medical_device,catastrophic,75,0.5466666666666666,1.0,0.5011698027327376,1.0,1.0,1.0,0.4396666666666667,0.6533333333333333
intermediate_capacity,least_privilege,privileged_system,weighted_service_hours_lost,75,77.05733333333333,19.975,87.27319967381915,171.8625,206.685,222.76,57.34358333333334,96.49395
intermediate_capacity,least_privilege,privileged_system,catastrophic,75,0.5866666666666667,1.0,0.49574768357075133,1.0,1.0,1.0,0.48,0.6933333333333334
intermediate_capacity,least_privilege,vendor_connection,weighted_service_hours_lost,75,65.868,10.6,88.25319299407047,176.875,207.08500000000004,219.47750000000002,46.83053333333333,86.19557499999998
intermediate_capacity,least_privilege,vendor_connection,catastrophic,75,0.5066666666666667,1.0,0.5033222956847166,1.0,1.0,1.0,0.38666666666666666,0.6266666666666667
intermediate_capacity,least_privilege,workstation,weighted_service_hours_lost,75,68.86833333333334,18.75,79.55346083377285,156.575,181.82500000000005,206.3875,51.80186666666666,86.94714999999997
intermediate_capacity,least_privilege,workstation,catastrophic,75,0.49333333333333335,0.0,0.5033222956847166,1.0,1.0,1.0,0.38666666666666666,0.6133333333333333
intermediate_capacity,patch_90,internet_facing,weighted_service_hours_lost,75,161.086,195.875,83.96993662872703,87.6875,233.145,239.14749999999998,142.22005833333333,178.4710916666666
intermediate_capacity,patch_90,internet_facing,catastrophic,75,0.8266666666666667,1.0,0.3810842757517361,0.0,1.0,1.0,0.7333333333333333,0.9066666666666666
intermediate_capacity,patch_90,medical_device,weighted_service_hours_lost,75,127.24666666666668,171.3,96.69573573681873,209.41250000000002,224.26500000000001,232.165,106.7664,148.90604166666665
intermediate_capacity,patch_90,medical_device,catastrophic,75,0.6666666666666666,1.0,0.47457899787624946,1.0,1.0,1.0,0.56,0.7733333333333333
intermediate_capacity,patch_90,privileged_system,weighted_service_hours_lost,75,177.63433333333333,204.35,70.79541921131838,54.962500000000034,234.665,244.3375,160.837375,192.78947499999995
intermediate_capacity,patch_90,privileged_system,catastrophic,75,0.8933333333333333,1.0,0.3107677212591047,0.0,1.0,1.0,0.8133333333333334,0.96
intermediate_capacity,patch_90,vendor_connection,weighted_service_hours_lost,75,173.793,204.3,74.39176628643936,64.91249999999997,237.205,240.43,157.04569166666667,190.10475833333334
intermediate_capacity,patch_90,vendor_connection,catastrophic,75,0.8933333333333333,1.0,0.3107677212591047,0.0,1.0,1.0,0.8263333333333334,0.96
intermediate_capacity,patch_90,workstation,weighted_service_hours_lost,75,78.51566666666666,6.0,94.1257683444945,180.37499999999997,214.73000000000002,219.1,57.52806666666666,98.37199999999999
intermediate_capacity,patch_90,workstation,catastrophic,75,0.4266666666666667,0.0,0.4979236165597369,1.0,1.0,1.0,0.32,0.5333333333333333
intermediate_capacity,patch_plus_least_privilege,internet_facing,weighted_service_hours_lost,75,10.641666666666667,2.6,26.557123011682904,8.775,17.640000000000004,47.407499999999956,5.603833333333332,17.352299999999993
intermediate_capacity,patch_plus_least_privilege,internet_facing,catastrophic,75,0.14666666666666667,0.0,0.3561556497471953,0.0,1.0,1.0,0.08,0.22666666666666666
intermediate_capacity,patch_plus_least_privilege,medical_device,weighted_service_hours_lost,75,10.909333333333334,3.6,25.77343193035162,11.0875,20.520000000000003,38.89,6.08475,16.947616666666665
intermediate_capacity,patch_plus_least_privilege,medical_device,catastrophic,75,0.14666666666666667,0.0,0.3561556497471953,0.0,1.0,1.0,0.06666666666666667,0.22666666666666666
intermediate_capacity,patch_plus_least_privilege,privileged_system,weighted_service_hours_lost,75,12.266666666666667,4.9,19.349647027532313,14.100000000000001,27.680000000000014,35.87999999999999,8.141275,16.87938333333333
intermediate_capacity,patch_plus_least_privilege,privileged_system,catastrophic,75,0.21333333333333335,0.0,0.41241979837307774,0.0,1.0,1.0,0.12,0.30666666666666664
intermediate_capacity,patch_plus_least_privilege,vendor_connection,weighted_service_hours_lost,75,17.112,3.0,40.790403896014574,11.2,43.49000000000006,117.64999999999998,8.887516666666667,27.30594999999999
intermediate_capacity,patch_plus_least_privilege,vendor_connection,catastrophic,75,0.14666666666666667,0.0,0.3561556497471953,0.0,1.0,1.0,0.06666666666666667,0.24
intermediate_capacity,patch_plus_least_privilege,workstation,weighted_service_hours_lost,75,5.604666666666668,2.0,8.53338306749302,8.8125,13.760000000000005,15.6,3.9296,7.7777916666666655
intermediate_capacity,patch_plus_least_privilege,workstation,catastrophic,75,0.08,0.0,0.2731201101980493,0.0,0.0,1.0,0.02666666666666667,0.14666666666666667
intermediate_capacity,profile_baseline,internet_facing,weighted_service_hours_lost,75,134.91466666666668,179.175,97.47086121175067,213.43749999999997,231.87000000000006,237.3425,111.82716666666667,156.92438333333334
intermediate_capacity,profile_baseline,internet_facing,catastrophic,75,0.72,1.0,0.45202248210053037,1.0,1.0,1.0,0.6133333333333333,0.8133333333333334
intermediate_capacity,profile_baseline,medical_device,weighted_service_hours_lost,75,99.54700000000001,104.15,93.30493934088058,191.35,217.12500000000003,222.54,79.52721666666666,119.4696833333333
intermediate_capacity,profile_baseline,medical_device,catastrophic,75,0.6133333333333333,1.0,0.4902656018530775,1.0,1.0,1.0,0.5066666666666667,0.72
intermediate_capacity,profile_baseline,privileged_system,weighted_service_hours_lost,75,156.08466666666666,203.95,86.41805395213359,137.60000000000002,230.17000000000002,235.20000000000002,136.75794166666668,174.56076666666667
intermediate_capacity,profile_baseline,privileged_system,catastrophic,75,0.8533333333333334,1.0,0.3561556497471953,0.0,1.0,1.0,0.7733333333333333,0.9333333333333333
intermediate_capacity,profile_baseline,vendor_connection,weighted_service_hours_lost,75,147.38633333333334,184.65,85.14268799576477,147.6875,227.61000000000004,237.21249999999998,127.26635833333333,165.92815
intermediate_capacity,profile_baseline,vendor_connection,catastrophic,75,0.8133333333333334,1.0,0.39226760492535434,0.0,1.0,1.0,0.72,0.8933333333333333
intermediate_capacity,profile_baseline,workstation,weighted_service_hours_lost,75,130.46900000000002,178.6,91.20083938980719,201.025,217.05,223.8,109.58690000000001,150.3837166666667
intermediate_capacity,profile_baseline,workstation,catastrophic,75,0.7466666666666667,1.0,0.43784895992991885,0.5,1.0,1.0,0.64,0.84
intermediate_capacity,seg_detect_backup,internet_facing,weighted_service_hours_lost,75,27.54833333333334,5.8,43.36023686242691,27.262500000000003,98.845,117.64999999999998,18.6429,37.289925
intermediate_capacity,seg_detect_backup,internet_facing,catastrophic,75,0.3333333333333333,0.0,0.4745789978762495,1.0,1.0,1.0,0.22666666666666666,0.44
intermediate_capacity,seg_detect_backup,medical_device,weighted_service_hours_lost,75,17.986666666666668,4.2,32.3431956202217,10.7625,75.86500000000011,87.77250000000001,10.903591666666669,25.48285
intermediate_capacity,seg_detect_backup,medical_device,catastrophic,75,0.3466666666666667,0.0,0.47911329510831724,1.0,1.0,1.0,0.24,0.4533333333333333
intermediate_capacity,seg_detect_backup,privileged_system,weighted_service_hours_lost,75,26.727000000000004,9.4,38.11343926625755,36.0625,90.82000000000002,110.27499999999998,18.61175,35.790733333333336
intermediate_capacity,seg_detect_backup,privileged_system,catastrophic,75,0.38666666666666666,0.0,0.4902656018530775,1.0,1.0,1.0,0.28,0.49333333333333335
intermediate_capacity,seg_detect_backup,vendor_connection,weighted_service_hours_lost,75,20.091000000000005,4.2,34.421431943297,16.05,67.9000000000001,106.5025,12.740575000000002,28.088158333333336
intermediate_capacity,seg_detect_backup,vendor_connection,catastrophic,75,0.30666666666666664,0.0,0.46421492381815505,1.0,1.0,1.0,0.2,0.41333333333333333
intermediate_capacity,seg_detect_backup,workstation,weighted_service_hours_lost,75,19.680333333333333,4.4,36.08162487476976,14.849999999999998,61.16500000000008,93.65249999999992,12.262525,28.161058333333322
intermediate_capacity,seg_detect_backup,workstation,catastrophic,75,0.36,0.0,0.48323235975409745,1.0,1.0,1.0,0.25333333333333335,0.4666666666666667
intermediate_capacity,seg_plus_detection,internet_facing,weighted_service_hours_lost,75,33.92633333333333,4.2,56.5279132934014,34.7875,126.14000000000001,163.23749999999995,21.787966666666666,47.41795
intermediate_capacity,seg_plus_detection,internet_facing,catastrophic,75,0.32,0.0,0.46961744062645344,1.0,1.0,1.0,0.21333333333333335,0.4266666666666667
intermediate_capacity,seg_plus_detection,medical_device,weighted_service_hours_lost,75,17.233,4.8,36.05831593367851,12.412500000000001,69.74000000000012,90.65249999999996,9.736175000000001,26.005216666666655
intermediate_capacity,seg_plus_detection,medical_device,catastrophic,75,0.24,0.0,0.4299591432506872,0.0,1.0,1.0,0.14666666666666667,0.3333333333333333
intermediate_capacity,seg_plus_detection,privileged_system,weighted_service_hours_lost,75,37.387,10.6,50.39324167739913,63.2375,130.50000000000006,139.43499999999997,26.459075,49.36484166666664
intermediate_capacity,seg_plus_detection,privileged_system,catastrophic,75,0.49333333333333335,0.0,0.5033222956847166,1.0,1.0,1.0,0.38666666666666666,0.6
intermediate_capacity,seg_plus_detection,vendor_connection,weighted_service_hours_lost,75,34.391000000000005,4.2,58.9185125887923,33.025000000000006,143.56000000000003,167.0749999999999,21.696524999999998,49.00716666666666
intermediate_capacity,seg_plus_detection,vendor_connection,catastrophic,75,0.3333333333333333,0.0,0.4745789978762495,1.0,1.0,1.0,0.22666666666666666,0.4533333333333333
intermediate_capacity,seg_plus_detection,workstation,weighted_service_hours_lost,75,11.008000000000001,2.6,25.251171754989908,9.4,18.28000000000001,60.879999999999896,5.873850000000001,17.471091666666666
intermediate_capacity,seg_plus_detection,workstation,catastrophic,75,0.14666666666666667,0.0,0.3561556497471953,0.0,1.0,1.0,0.06666666666666667,0.22666666666666666
intermediate_capacity,seg_plus_patch,internet_facing,weighted_service_hours_lost,75,49.728,5.8,73.94510244093249,87.73749999999998,174.69,196.22999999999996,33.24570833333333,66.8727083333333
intermediate_capacity,seg_plus_patch,internet_facing,catastrophic,75,0.37333333333333335,0.0,0.4869467292395721,1.0,1.0,1.0,0.26666666666666666,0.48
intermediate_capacity,seg_plus_patch,medical_device,weighted_service_hours_lost,75,29.793333333333326,5.8,48.79780735086621,32.2125,122.65500000000011,135.2875,19.418166666666664,41.85003333333333
intermediate_capacity,seg_plus_patch,medical_device,catastrophic,75,0.3333333333333333,0.0,0.4745789978762495,1.0,1.0,1.0,0.22666666666666666,0.4533333333333333
intermediate_capacity,seg_plus_patch,privileged_system,weighted_service_hours_lost,75,50.539333333333325,10.8,74.24738542731853,72.57500000000002,187.5100000000001,212.80749999999995,33.743874999999996,68.33614166666666
intermediate_capacity,seg_plus_patch,privileged_system,catastrophic,75,0.4,0.0,0.4931969619160719,1.0,1.0,1.0,0.29300000000000004,0.52
intermediate_capacity,seg_plus_patch,vendor_connection,weighted_service_hours_lost,75,55.46200000000001,9.4,76.68865531520326,107.04999999999998,197.22000000000008,206.61,38.04958333333333,73.20338333333332
intermediate_capacity,seg_plus_patch,vendor_connection,catastrophic,75,0.44,0.0,0.49972965664419977,1.0,1.0,1.0,0.333,0.56
intermediate_capacity,seg_plus_patch,workstation,weighted_service_hours_lost,75,36.381,4.0,67.13323340717845,16.250000000000004,164.04500000000002,202.0875,22.045066666666667,52.925341666666654
intermediate_capacity,seg_plus_patch,workstation,catastrophic,75,0.28,0.0,0.4520224821005304,1.0,1.0,1.0,0.18666666666666668,0.38666666666666666
resource_constrained,baseline_flat,internet_facing,weighted_service_hours_lost,75,240.23933333333335,246.45,30.472441629673757,4.949999999999989,250.32500000000002,250.9325,232.2971666666666,245.31908333333337
resource_constrained,baseline_flat,internet_facing,catastrophic,75,0.9866666666666667,1.0,0.11547005383792519,0.0,1.0,1.0,0.96,1.0
resource_constrained,baseline_flat,medical_device,weighted_service_hours_lost,75,235.03066666666672,242.77500000000003,31.38671326883113,8.412500000000023,249.625,250.32,227.0550666666667,240.66635
resource_constrained,baseline_flat,medical_device,catastrophic,75,0.9866666666666667,1.0,0.11547005383792519,0.0,1.0,1.0,0.96,1.0
resource_constrained,baseline_flat,privileged_system,weighted_service_hours_lost,75,244.991,246.85,10.051029125740632,5.2000000000000455,253.015,253.99499999999998,242.378775,247.05367499999997
resource_constrained,baseline_flat,privileged_system,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,baseline_flat,vendor_connection,weighted_service_hours_lost,75,242.46,246.975,15.301746499858963,4.55000000000004,250.42500000000004,250.92,238.71606666666668,245.60055
resource_constrained,baseline_flat,vendor_connection,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,baseline_flat,workstation,weighted_service_hours_lost,75,236.03466666666665,241.65000000000003,28.200642391731193,8.712499999999977,249.39000000000001,250.185,228.43970833333333,240.86711666666662
resource_constrained,baseline_flat,workstation,catastrophic,75,0.9866666666666667,1.0,0.11547005383792518,0.0,1.0,1.0,0.96,1.0
resource_constrained,basic_segmentation,internet_facing,weighted_service_hours_lost,75,222.6723333333333,236.30000000000004,54.782581563785335,12.087500000000006,247.86,248.7525,209.39384166666667,233.2668416666667
resource_constrained,basic_segmentation,internet_facing,catastrophic,75,0.9466666666666667,1.0,0.2262104576963036,0.0,1.0,1.0,0.8933333333333333,0.9866666666666667
resource_constrained,basic_segmentation,medical_device,weighted_service_hours_lost,75,209.60133333333334,229.65,59.21914650167957,14.337500000000006,238.52500000000003,243.65500000000003,195.36350833333336,222.20402499999997
resource_constrained,basic_segmentation,medical_device,catastrophic,75,0.9333333333333333,1.0,0.25112360116696136,0.0,1.0,1.0,0.8666666666666667,0.9866666666666667
resource_constrained,basic_segmentation,privileged_system,weighted_service_hours_lost,75,231.61733333333333,242.975,43.52200126538467,9.487499999999955,249.435,250.72,220.81466666666668,240.16350833333334
resource_constrained,basic_segmentation,privileged_system,catastrophic,75,0.9866666666666667,1.0,0.11547005383792519,0.0,1.0,1.0,0.96,1.0
resource_constrained,basic_segmentation,vendor_connection,weighted_service_hours_lost,75,236.399,241.12500000000003,28.896860637960827,7.474999999999994,247.32000000000002,248.3925,228.9021666666667,240.96400833333334
resource_constrained,basic_segmentation,vendor_connection,catastrophic,75,0.9866666666666667,1.0,0.11547005383792519,0.0,1.0,1.0,0.96,1.0
resource_constrained,basic_segmentation,workstation,weighted_service_hours_lost,75,205.75033333333334,228.375,67.35273982836472,25.475000000000023,241.34,243.07999999999998,189.16135,219.29107499999998
resource_constrained,basic_segmentation,workstation,catastrophic,75,0.9066666666666666,1.0,0.29285792761297375,0.0,1.0,1.0,0.8266666666666667,0.96
resource_constrained,detection_plus_backups,internet_facing,weighted_service_hours_lost,75,130.36966666666666,130.5,46.151049608377875,63.462500000000006,188.89000000000001,216.2475,119.65297499999998,140.28673333333336
resource_constrained,detection_plus_backups,internet_facing,catastrophic,75,0.9733333333333334,1.0,0.16219218941214866,0.0,1.0,1.0,0.9333333333333333,1.0
resource_constrained,detection_plus_backups,medical_device,weighted_service_hours_lost,75,125.24566666666668,130.775,54.65519534251001,58.175,191.26500000000004,206.04,112.82703333333336,137.26120833333334
resource_constrained,detection_plus_backups,medical_device,catastrophic,75,0.8933333333333333,1.0,0.3107677212591047,0.0,1.0,1.0,0.8133333333333334,0.96
resource_constrained,detection_plus_backups,privileged_system,weighted_service_hours_lost,75,131.015,131.25,54.19360594826364,66.975,193.34500000000003,210.67000000000002,118.88504166666667,142.8289166666667
resource_constrained,detection_plus_backups,privileged_system,catastrophic,75,0.92,1.0,0.2731201101980493,0.0,1.0,1.0,0.8533333333333334,0.9733333333333334
resource_constrained,detection_plus_backups,vendor_connection,weighted_service_hours_lost,75,133.175,143.3,50.77708104508824,54.63749999999999,184.31500000000005,197.6975,120.72566666666668,143.99400833333334
resource_constrained,detection_plus_backups,vendor_connection,catastrophic,75,0.92,1.0,0.27312011019804927,0.0,1.0,1.0,0.8533333333333334,0.9733333333333334
resource_constrained,detection_plus_backups,workstation,weighted_service_hours_lost,75,119.86333333333333,135.77500000000003,58.76710580950218,61.02499999999998,174.74,195.29499999999996,105.98215833333333,132.29149166666667
resource_constrained,detection_plus_backups,workstation,catastrophic,75,0.8533333333333334,1.0,0.3561556497471953,0.0,1.0,1.0,0.7733333333333333,0.92
resource_constrained,fast_detection,internet_facing,weighted_service_hours_lost,75,188.736,202.025,58.12516074374751,57.92499999999998,241.81500000000003,245.90000000000003,174.6164333333333,201.63299999999995
resource_constrained,fast_detection,internet_facing,catastrophic,75,0.9333333333333333,1.0,0.25112360116696136,0.0,1.0,1.0,0.8666666666666667,0.9866666666666667
resource_constrained,fast_detection,medical_device,weighted_service_hours_lost,75,178.41833333333332,195.325,68.33728372452951,64.76249999999999,239.425,242.32,163.12149166666666,192.34894166666666
resource_constrained,fast_detection,medical_device,catastrophic,75,0.8933333333333333,1.0,0.31076772125910473,0.0,1.0,1.0,0.8266666666666667,0.9466666666666667
resource_constrained,fast_detection,privileged_system,weighted_service_hours_lost,75,183.89866666666666,193.9,55.6252697979083,35.44999999999999,237.05000000000004,242.07250000000002,170.4509416666667,195.84691666666663
resource_constrained,fast_detection,privileged_system,catastrophic,75,0.9333333333333333,1.0,0.25112360116696136,0.0,1.0,1.0,0.88,0.9866666666666667
resource_constrained,fast_detection,vendor_connection,weighted_service_hours_lost,75,197.70033333333336,199.575,33.00219727874533,49.44999999999999,240.79500000000004,245.07500000000002,190.22853333333333,205.0888083333333
resource_constrained,fast_detection,vendor_connection,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,fast_detection,workstation,weighted_service_hours_lost,75,150.232,185.45,89.9164255881012,140.88750000000002,235.91000000000003,241.15750000000003,129.421975,169.17169166666665
resource_constrained,fast_detection,workstation,catastrophic,75,0.76,1.0,0.4299591432506871,0.0,1.0,1.0,0.6533333333333333,0.8533333333333334
resource_constrained,full_defense,internet_facing,weighted_service_hours_lost,75,11.933666666666666,2.6,26.01290690985729,10.1,33.785000000000096,54.70999999999999,6.6959,18.391691666666663
resource_constrained,full_defense,internet_facing,catastrophic,75,0.21333333333333335,0.0,0.4124197983730778,0.0,1.0,1.0,0.13333333333333333,0.30666666666666664
resource_constrained,full_defense,medical_device,weighted_service_hours_lost,75,9.294,4.25,17.408501068715236,9.900000000000002,20.150000000000013,29.34999999999999,6.023716666666666,13.58464999999999
resource_constrained,full_defense,medical_device,catastrophic,75,0.16,0.0,0.36907481113754737,0.0,1.0,1.0,0.08,0.24
resource_constrained,full_defense,privileged_system,weighted_service_hours_lost,75,30.37066666666667,8.600000000000001,46.96139594399861,37.025000000000006,95.78500000000003,153.81500000000003,20.620775000000002,41.02789166666667
resource_constrained,full_defense,privileged_system,catastrophic,75,0.38666666666666666,0.0,0.4902656018530775,1.0,1.0,1.0,0.28,0.49333333333333335
resource_constrained,full_defense,vendor_connection,weighted_service_hours_lost,75,9.668,3.25,20.51456822503119,10.100000000000001,23.480000000000008,30.740000000000002,5.673733333333334,15.362649999999997
resource_constrained,full_defense,vendor_connection,catastrophic,75,0.16,0.0,0.3690748111375473,0.0,1.0,1.0,0.08,0.25333333333333335
resource_constrained,full_defense,workstation,weighted_service_hours_lost,75,12.875,3.6,26.86948686380751,9.45,25.960000000000083,87.8075,7.391483333333335,19.688158333333334
resource_constrained,full_defense,workstation,catastrophic,75,0.24,0.0,0.4299591432506872,0.0,1.0,1.0,0.14666666666666667,0.3333333333333333
resource_constrained,identity_controls,internet_facing,weighted_service_hours_lost,75,242.43666666666672,246.025,12.98871608341238,4.050000000000011,250.48,252.625,239.37180833333332,245.1705583333334
resource_constrained,identity_controls,internet_facing,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,identity_controls,medical_device,weighted_service_hours_lost,75,238.0486666666667,241.57500000000005,10.698343750740532,7.637499999999989,246.37,247.2175,235.46919999999994,240.30913333333334
resource_constrained,identity_controls,medical_device,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,identity_controls,privileged_system,weighted_service_hours_lost,75,241.24266666666668,245.75,29.336938761583507,5.212499999999977,252.425,253.95,233.82908333333336,246.1376166666667
resource_constrained,identity_controls,privileged_system,catastrophic,75,0.9866666666666667,1.0,0.11547005383792519,0.0,1.0,1.0,0.96,1.0
resource_constrained,identity_controls,vendor_connection,weighted_service_hours_lost,75,241.75766666666667,244.975,12.100508123498239,4.749999999999943,249.155,250.185,238.62435833333333,244.22168333333335
resource_constrained,identity_controls,vendor_connection,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,identity_controls,workstation,weighted_service_hours_lost,75,225.42766666666668,239.75,54.03629623096277,5.912499999999994,246.24,247.465,212.42836666666668,236.42779166666662
